timestamp,tracker1_pos_x,tracker1_pos_y,tracker1_pos_z,tracker1_rot_roll,tracker1_rot_pitch,tracker1_rot_yaw,tracker1_rot_quat_x,tracker1_rot_quat_y,tracker1_rot_quat_z,tracker1_rot_quat_w,tracker2_pos_x,tracker2_pos_y,tracker2_pos_z,tracker2_rot_roll,tracker2_rot_pitch,tracker2_rot_yaw,tracker2_rot_quat_x,tracker2_rot_quat_y,tracker2_rot_quat_z,tracker2_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1755107250.5472362,0.22899408638477325,0.1899322271347046,-0.17909079790115356,90.74271340218083,5.497005725972351,-0.5997399006455438,0.7110228406812479,0.02996586440678532,-0.03779827973778738,0.7015125642723802,0.25038617849349976,0.19319260120391846,0.11317521333694458,85.75818711285835,62.857346471986425,-3.529285290197373,0.5921153120640065,0.36404331486450503,-0.3739001407501362,0.6140607463166139,55.2,174.2,-134.04,-112.6,245.8,-159.56,-100.4,61.6,-50.39,-69.0,7.4,-16.47,268.6,167.4,-474.16,-301.6,199.4,-508.08,-193.8,70.0,-81.72,-32.0,36.4,-56.2,215.2,-231.6,-384.69,-227.6,-212.0,-416.02,-161.2,-69.8,-94.96,-86.2,8.2,-37.47,65.2,-193.2,-104.65,-72.0,-195.6,-103.36,-81.6,-59.2,-71.06,-46.4,-11.6,-44.25,-26.8,-80.6,-37.47,-33.6,-92.4,-55.56,-49.4,-50.6,-37.47,-39.0,-29.2,-54.59,-14.2,-73.8,-38.76,-39.8,-91.6,-35.53,-9.8,-64.2,-34.88,-3.4,-5.4,-38.44
1755107267.55999,0.22904527187347412,0.18985974788665771,-0.1792469024658203,90.77431418762588,5.503562508076327,-0.5921043026025143,0.711212490025078,0.030042976244240127,-0.03780048149339181,0.7013168483941747,0.2504199743270874,0.1931765079498291,0.11309301853179932,85.81383090137597,62.848359373579974,-3.507200846905936,0.592369605598409,0.36392602295646315,-0.3739139536798886,0.6138765686342715,55.0,174.4,-133.4,-113.0,245.4,-159.24,-100.2,61.8,-51.03,-68.6,7.6,-15.83,268.8,167.2,-474.16,-301.8,199.4,-507.43,-193.0,69.4,-81.07,-32.0,36.4,-56.2,215.0,-232.0,-384.69,-227.4,-212.0,-415.38,-161.4,-70.2,-94.64,-85.6,8.4,-37.47,65.2,-193.2,-104.98,-72.0,-195.2,-103.36,-81.2,-59.2,-70.74,-46.0,-12.0,-43.93,-26.8,-80.4,-37.47,-33.8,-91.8,-55.23,-49.8,-50.6,-37.15,-39.2,-28.8,-54.26,-13.8,-73.8,-38.76,-39.4,-91.6,-35.21,-9.4,-64.0,-34.88,-3.6,-5.0,-38.44
1755107282.6213372,0.2289969027042389,0.18988561630249023,-0.17920058965682983,90.77445758415932,5.495283169688261,-0.5953917599636867,0.7112164105975445,0.029971827659599184,-0.03776927364492813,0.7013175708054797,0.25037527084350586,0.19314932823181152,0.11309814453125,85.77176321090954,62.84610191676551,-3.5358316154838128,0.592241724577009,0.36390276103743735,-0.37392252582892727,0.6140084670284202,-10.2,-29.2,-26.16,40.6,43.4,-51.36,217.4,76.0,-200.58,-21.8,198.2,-659.57,-16.6,-3.6,-24.55,56.0,13.2,-53.3,159.8,-80.4,-166.67,46.0,-255.0,-557.5,-25.6,-21.2,-16.15,24.8,-16.8,-23.26,68.0,-125.4,-77.52,-23.2,-177.2,-132.43,2.6,-29.4,-37.47,7.0,-35.6,-23.9,18.4,-46.4,-65.89,-7.4,-69.6,-53.62,-36.2,-15.4,-40.38,-7.0,-33.2,-53.3,-15.2,-34.6,-40.38,-21.0,-43.2,-54.26,-14.4,-49.0,-46.84,-31.4,-68.6,-40.7,3.0,-55.0,-37.79,5.2,-8.4,-39.41
1755107298.5659282,0.22899404168128967,0.1896517276763916,-0.17932534217834473,90.75702607771089,5.500549294473442,-0.59234608408154,0.7111075434412074,0.030028725134082807,-0.03777873821634647,0.701425043938248,0.2504298985004425,0.1933450698852539,0.11321911215782166,85.81581401098029,62.85755472363733,-3.5096169575954446,0.5923609360480753,0.3639580471567993,-0.3739788456693541,0.6138263746628453,-10.0,-29.4,-26.81,40.4,43.4,-51.03,216.8,76.4,-200.26,-21.6,198.2,-660.21,-16.8,-3.4,-24.23,55.8,13.0,-53.94,160.0,-80.4,-166.02,46.4,-254.6,-557.82,-25.4,-21.6,-16.47,24.8,-16.8,-23.58,68.2,-125.2,-77.52,-23.0,-177.4,-132.43,2.8,-29.6,-37.15,6.8,-35.8,-24.23,18.0,-46.2,-66.22,-7.6,-69.4,-54.59,-36.2,-15.4,-40.7,-7.2,-33.2,-54.26,-15.0,-35.6,-40.7,-20.8,-43.2,-55.23,-14.4,-48.4,-47.48,-31.0,-68.6,-41.02,3.2,-54.8,-38.76,5.0,-9.2,-39.73
1755107313.4492724,0.1281938999891281,0.1923905611038208,0.123354971408844,88.9704282940776,-9.665040144124083,-1.1833016765814262,0.697576386181797,-0.06730870499651267,0.051687586616116755,0.711466866277582,0.3148466944694519,0.18898439407348633,0.11271455883979797,-57.37035882057001,87.51756469347269,-146.68380883453062,-0.481897901977011,-0.5060603341607178,0.5118596191556758,-0.4996769661377154,-0.4,-16.4,-33.59,46.6,47.2,-57.17,219.8,76.8,-204.46,-21.0,198.6,-663.12,-12.6,1.8,-30.04,58.4,15.4,-58.14,161.6,-79.6,-169.25,46.8,-254.8,-560.41,-23.6,-19.2,-19.7,26.2,-15.8,-26.81,68.8,-124.6,-80.1,-22.4,-177.8,-134.69,3.8,-28.4,-40.38,7.6,-35.4,-26.49,18.8,-45.6,-67.83,-7.2,-69.4,-54.91,-35.6,-14.8,-41.67,-6.4,-33.0,-55.88,-14.6,-34.8,-41.34,-20.6,-42.8,-54.91,-14.2,-48.8,-47.48,-31.0,-68.6,-41.99,3.2,-55.6,-38.76,5.2,-8.6,-40.05
1755107324.627351,0.12814363837242126,0.1933351755142212,0.12377086281776428,88.81176892681566,-9.61272094957948,-1.2647630362357947,0.6965730049828738,-0.06755067749391544,0.05076924097044178,0.7124924073342824,0.31443697214126587,0.1908578872680664,0.11347895860671997,-59.72578932116945,87.48994499969433,-149.13593891560555,-0.4823014574174289,-0.5063062256820428,0.5122991118653056,-0.49858688978413734,-2.6,-17.6,-33.27,44.8,47.6,-57.17,219.2,77.4,-204.46,-21.4,198.6,-663.12,-13.8,1.2,-30.04,57.2,15.6,-57.82,160.8,-79.2,-169.25,47.0,-254.6,-560.41,-24.4,-19.4,-19.38,25.2,-15.6,-26.16,68.0,-124.8,-78.49,-22.6,-177.2,-134.37,2.6,-28.4,-40.05,7.4,-35.2,-25.52,18.6,-46.2,-67.83,-7.4,-69.8,-55.23,-36.0,-15.0,-41.99,-7.0,-33.4,-54.91,-14.6,-35.0,-40.7,-21.2,-43.4,-54.59,-14.6,-48.6,-47.16,-30.8,-69.0,-41.34,3.0,-55.4,-39.08,4.2,-9.8,-39.73
1755107340.1123042,0.1281743198633194,0.19342350959777832,0.12390151619911194,88.72823032026912,-9.627138719437546,-1.2868385059924787,0.6960319671450528,-0.06781130035937742,0.050670360554204236,0.713003230019838,0.3144599497318268,0.19075536727905273,0.11342933773994446,-61.06264991723964,87.50226671906914,-150.4621090326941,-0.4824226146820985,-0.5066806664479104,0.5120864981808965,-0.4983076566023199,-18.8,-20.0,-49.1,35.2,49.6,-62.99,213.4,79.6,-206.72,-24.4,200.4,-663.44,-41.2,-6.2,-66.22,30.6,17.4,-72.35,140.8,-71.4,-170.54,34.6,-248.8,-558.79,-58.6,-44.8,-198.97,-53.8,-6.4,-213.5,-24.2,-120.4,-95.29,-54.0,-181.6,-121.13,89.0,-213.2,-151.81,-76.6,-214.4,-136.31,-59.4,-96.0,-67.51,-37.2,-82.4,-42.31,-16.6,-96.4,-40.7,-31.8,-110.4,-55.56,-44.4,-70.0,-30.04,-37.4,-55.2,-44.9,-10.6,-80.2,-35.21,-37.2,-99.6,-30.69,-7.0,-74.6,-29.07,-3.6,-18.0,-31.33
1755107356.2814238,0.1280575692653656,0.19341015815734863,0.12400904297828674,88.68524899165318,-9.586525789426503,-1.312460559141077,0.6957729458501272,-0.06773354869101507,0.050238371473992904,0.7132939589027333,0.3302563428878784,0.1854114532470703,0.10683351755142212,-88.35195871925218,67.25125611149188,-177.44751351215328,0.3841385732724899,0.5889626460413093,-0.5884526647814866,0.3991040174521587,43.2,122.0,-68.8,14.2,186.0,-95.61,171.2,129.2,-197.68,-42.8,217.4,-657.95,189.2,200.0,-279.4,-112.0,229.6,-328.17,48.2,-22.0,-193.15,8.6,-244.8,-551.68,250.6,-113.6,-389.22,-174.8,-116.6,-467.06,-77.8,-140.4,-121.45,-66.8,-182.0,-120.8,105.2,-198.6,-137.6,-63.8,-228.0,-149.55,-65.8,-105.2,-73.0,-40.6,-86.6,-42.64,-13.8,-92.6,-39.73,-27.2,-118.2,-56.2,-45.8,-93.0,-29.07,-50.0,-66.4,-44.25,-8.0,-83.2,-32.62,-35.0,-107.2,-28.1,-8.2,-83.8,-26.81,-8.8,-23.6,-29.72
1755107371.9637964,0.12808482348918915,0.19350647926330566,0.12412476539611816,88.63497696899215,-9.580347438983194,-1.2917496081772928,0.6954757515497397,-0.06759148066742797,0.05030004918449423,0.7135928324105052,0.3292312026023865,0.19099199771881104,0.109721839427948,-88.49793960896012,67.28650238372538,-177.75567970412632,-0.3854000594460768,-0.5885627330529939,0.5886488586060484,-0.3981873749726675,78.4,134.0,-66.86,103.0,257.4,-158.59,50.4,348.8,-408.27,-263.6,194.0,-197.35,231.0,201.0,-279.07,27.8,232.0,-439.93,19.6,-23.4,-730.3,-332.8,-0.8,-395.68,280.8,-125.8,-386.31,-101.0,-181.0,-506.46,-84.2,-302.0,-297.81,-220.2,-170.2,-150.52,119.4,-211.0,-132.75,-40.6,-265.2,-155.36,-74.2,-170.6,-94.32,-82.8,-105.6,-49.1,-8.4,-100.2,-35.53,-23.6,-130.8,-53.62,-48.8,-94.6,-29.07,-49.8,-66.4,-43.61,-7.6,-83.4,-32.62,-35.2,-107.0,-28.75,-8.2,-83.4,-25.84,-8.0,-23.2,-29.72
1755107387.3895931,0.13919484615325928,0.19065368175506592,-0.0419234037399292,90.27726223862689,-22.803532094943684,-1.0923149087397939,0.6934663688701809,-0.14606439892256554,0.1335264660009442,0.6927771919254017,0.24408383667469025,0.19174039363861084,0.07815992832183838,86.9655455880919,49.21836106829119,-2.4163960810409155,0.631864496833926,0.2888923198765724,-0.3004041048993519,0.6534874407225213,79.4,134.0,-67.51,103.4,256.8,-158.92,50.8,349.0,-407.95,-263.4,194.0,-197.03,231.4,201.4,-278.75,27.8,232.0,-439.28,19.4,-23.6,-730.3,-333.2,-0.8,-396.97,281.2,-126.0,-386.63,-100.6,-180.8,-507.43,-84.2,-302.4,-297.16,-220.2,-170.6,-150.2,119.8,-211.0,-132.43,-39.8,-264.8,-154.39,-74.2,-170.0,-93.67,-82.4,-105.6,-49.1,-8.6,-100.0,-34.88,-23.4,-131.2,-53.94,-49.2,-95.0,-29.72,-50.2,-66.2,-44.9,-7.2,-83.2,-32.62,-34.8,-106.8,-28.75,-8.4,-83.4,-26.49,-8.0,-23.6,-29.39
1755107402.9340165,0.13923805952072144,0.19067275524139404,-0.04185909032821655,90.32065585854414,-22.746278843645896,-1.0695431413742011,0.693830830806845,-0.14553126829190438,0.13337144932283174,0.6925542991311059,0.24418431520462036,0.1924586296081543,0.07876867055892944,86.67580049331143,49.2060409685834,-2.7041062008858376,0.6309644081311891,0.28799594740691264,-0.3012501761412253,0.6543626962121469,79.2,134.2,-67.18,103.2,257.0,-157.62,50.8,349.6,-407.95,-263.2,194.8,-197.35,231.0,200.8,-279.07,28.0,232.6,-439.6,19.8,-24.0,-730.95,-333.6,-0.6,-396.64,281.6,-126.6,-385.99,-100.6,-180.8,-507.11,-84.6,-302.2,-298.45,-220.2,-170.4,-150.2,119.8,-211.0,-132.75,-40.0,-265.0,-155.04,-73.6,-170.0,-93.99,-82.4,-105.8,-48.45,-8.0,-100.4,-35.21,-23.4,-130.6,-53.94,-49.2,-95.4,-28.75,-50.0,-66.4,-43.93,-7.4,-83.0,-32.95,-35.2,-107.6,-28.42,-8.2,-83.4,-26.49,-8.4,-23.6,-29.72
1755107417.811394,0.13925597071647644,0.19069945812225342,-0.041953086853027344,90.39103685666494,-22.780744418471254,-1.0891481918243904,0.6941870773193525,-0.14577547068761076,0.1335519796510126,0.6921110102573006,0.24417035281658173,0.19286024570465088,0.0789421796798706,86.62776052106965,49.19285220440152,-2.7345586696374684,0.6307976135737375,0.2878777037052669,-0.3012324502760001,0.654583675953591,74.8,62.2,-47.48,99.4,274.0,-199.29,-119.4,232.2,-177.65,-128.6,66.6,-28.42,145.2,48.0,-66.54,257.0,194.4,-589.8,-309.4,182.6,-534.89,-155.2,78.6,-100.78,119.0,-35.8,-36.18,201.6,-173.0,-330.43,-209.2,-196.6,-373.07,-195.6,-6.4,-63.31,111.0,-27.0,-33.59,107.8,-13.8,-133.72,-113.2,7.8,-171.84,-139.0,-0.2,-50.07,99.4,-6.6,-49.1,212.0,80.4,-354.98,-209.6,114.8,-375.33,-172.4,-10.0,-85.92,114.8,-90.4,-56.53,198.0,-224.2,-372.1,-185.8,-231.0,-436.05,-145.4,-56.4,-72.35
1755107434.2619357,0.13923442363739014,0.19079601764678955,-0.04192835092544556,90.34341455358931,-22.783680640346866,-1.020774693489449,0.6939825207923745,-0.14543457522703135,0.13392233551716118,0.6923162605159499,0.24415524303913116,0.19289982318878174,0.07912296056747437,86.61807687270873,49.18722909490574,-2.7734270804026995,0.6308531484208063,0.2876564152940964,-0.30139991486556583,0.6545503577249003,75.0,62.4,-47.48,99.4,274.2,-199.61,-119.0,232.2,-178.3,-128.4,66.6,-27.46,145.8,47.8,-66.54,256.4,194.4,-590.12,-309.4,182.6,-534.57,-155.2,78.8,-99.81,119.2,-36.0,-36.5,201.8,-173.0,-329.78,-208.8,-196.8,-373.71,-195.4,-6.2,-63.95,111.0,-26.6,-34.24,107.8,-13.8,-133.72,-112.8,7.6,-171.51,-139.0,0.0,-50.71,99.2,-6.6,-49.1,212.6,80.2,-354.65,-210.0,115.0,-375.0,-172.4,-9.8,-85.27,114.0,-91.0,-57.49,198.2,-225.0,-372.74,-186.4,-230.4,-437.67,-118.8,-31.4,-23.9
1755107449.7638943,0.13925206661224365,0.190790057182312,-0.041873037815093994,90.37866590967485,-22.78398698448021,-1.0648908127369847,0.6941390624545042,-0.14566246592919535,0.1337024899695098,0.6921539044680302,0.24416108429431915,0.19303429126739502,0.07907330989837646,86.53671574927539,49.20024558240997,-2.7872768606137166,0.630392460288582,0.28787008975629214,-0.3013446723004224,0.6549255681380293,72.4,63.8,-46.84,95.8,271.8,-199.61,-120.8,228.2,-175.07,-123.2,92.4,-41.67,11.4,46.0,-21.64,83.0,126.4,-66.54,76.0,272.0,-205.43,-88.2,266.2,-207.04,17.8,45.4,-4.85,150.2,75.4,-76.87,259.6,82.2,-597.87,-339.6,125.6,-490.96,64.4,106.0,-62.99,74.4,31.8,-83.01,125.6,-213.0,-385.66,-225.4,-222.8,-326.55,111.0,233.2,-339.8,-117.4,84.2,-215.12,-58.0,-126.2,-89.47,-98.6,-149.8,-88.83,204.4,-148.8,-613.05,-264.4,-141.0,-321.71,-92.0,-115.6,-46.51,-42.8,-60.0,-24.55
1755107466.2712984,0.13836219906806946,0.19103634357452393,-0.0424153208732605,90.29711838248933,-26.13119881777861,-1.0400893659937736,0.6891091483830405,-0.16569955326198876,0.1540248928000326,0.6884391903034002,0.24338771402835846,0.19119596481323242,0.0781288743019104,86.7318672321846,46.061144981136344,-2.6871460276938226,0.6384213949179424,0.2695165567136649,-0.28424841885042035,0.6625569709875134,-1.4,11.0,-28.75,10.4,97.6,-45.54,11.6,113.0,-53.62,-63.2,95.6,-31.01,5.6,46.6,-17.77,83.6,126.2,-66.22,76.2,272.4,-205.11,-88.4,266.8,-206.72,18.2,45.8,-4.52,150.4,75.0,-77.2,259.8,82.0,-597.87,-339.8,125.4,-490.64,64.0,106.2,-62.34,74.8,31.6,-83.33,125.8,-213.0,-385.66,-225.0,-223.4,-326.55,110.4,233.6,-339.47,-117.0,84.2,-215.76,-58.6,-126.0,-88.83,-99.0,-150.2,-89.15,204.4,-148.8,-612.73,-264.8,-140.8,-321.71,-92.0,-115.6,-46.84,-43.0,-60.2,-24.23
1755107481.9601715,0.13838264346122742,0.19117522239685059,-0.04229623079299927,90.26940995133587,-26.115975993271082,-1.0418221019123342,0.6889622784355492,-0.16565612074332728,0.1538825174099996,0.6886284702026335,0.24342414736747742,0.1911921501159668,0.07807648181915283,86.62242699606095,46.10866666396756,-2.7921842599738085,0.637930806995313,0.2694834905060862,-0.2848574555918054,0.6627813589176108,-1.2,10.8,-28.42,10.8,98.0,-45.87,11.6,113.2,-52.97,-63.4,96.4,-31.01,5.0,46.6,-18.41,83.8,126.6,-66.54,76.4,271.8,-205.43,-88.4,266.6,-207.37,17.8,45.6,-4.52,150.2,75.2,-77.2,259.2,82.0,-597.87,-340.2,126.0,-490.31,64.2,106.2,-62.99,74.8,31.6,-83.01,126.2,-213.0,-386.31,-225.4,-223.8,-326.55,110.4,233.8,-339.47,-116.8,83.8,-215.76,-58.4,-126.0,-89.47,-98.8,-150.0,-89.15,205.0,-148.8,-613.38,-265.0,-140.6,-322.35,-91.8,-115.6,-46.51,-43.0,-60.4,-24.87
1755107498.4219267,0.08655820041894913,0.19122648239135742,-0.16898930072784424,90.45227513794414,-20.148739928306703,-1.9760548200209624,0.6967182886316078,-0.13523637579689426,0.11220285142375784,0.6954892177045738,0.10173188149929047,0.19101572036743164,-0.08249086141586304,88.36246703843628,12.783145948684101,-1.7211908640941753,0.6937193005479696,0.06942229382726739,-0.08827968697018858,0.7114357283243085,-1.0,11.4,-28.42,10.6,97.6,-46.19,11.8,112.8,-53.3,-63.0,95.8,-31.33,5.8,46.6,-18.41,84.2,127.4,-66.54,76.4,271.8,-205.11,-87.8,266.4,-206.72,18.0,45.8,-5.17,150.2,75.2,-76.87,259.4,82.2,-598.2,-340.0,125.2,-490.64,64.2,105.8,-62.99,74.6,32.0,-82.37,126.4,-213.2,-386.63,-225.2,-223.2,-327.2,110.2,234.0,-339.8,-116.8,83.8,-215.44,-58.8,-126.6,-89.47,-98.8,-150.2,-88.5,204.8,-148.4,-612.73,-264.6,-141.0,-321.71,-92.2,-115.4,-46.84,-43.0,-60.4,-24.23
1755107515.0258462,0.08664976060390472,0.1921555995941162,-0.16823840141296387,90.45020385996547,-20.18626916753395,-1.9033707442489374,0.6967468931947848,-0.13502286422617918,0.11287106724922558,0.6953939166849334,0.10175083577632904,0.19196736812591553,-0.08174079656600952,88.37286946488905,12.683070976478326,-1.50020484069332,0.6937080586116928,0.07012888176424689,-0.0863099803427986,0.7116190367054226,-1.2,11.6,-28.42,10.8,97.8,-46.19,11.8,113.4,-52.65,-63.6,96.0,-31.01,5.6,47.0,-18.09,83.6,126.6,-66.86,76.2,272.0,-205.43,-88.4,266.6,-206.4,18.0,46.0,-4.85,150.4,75.4,-76.87,259.8,82.6,-598.2,-340.2,125.4,-490.96,64.4,106.4,-62.66,74.2,31.4,-83.33,126.2,-212.6,-386.63,-225.0,-223.0,-326.88,110.6,233.0,-339.8,-116.6,83.8,-215.12,-58.2,-126.0,-89.79,-98.6,-149.8,-88.83,205.0,-148.8,-613.38,-264.8,-140.8,-322.35,-91.8,-115.2,-46.84,-43.0,-60.2,-24.23
1755107530.0242608,0.08664517849683762,0.19224834442138672,-0.16819095611572266,90.49142409458658,-20.201587376991547,-1.8871775698494173,0.6969978621300253,-0.13497612526156663,0.1131115653249111,0.695112333231542,0.10174153000116348,0.19190573692321777,-0.08160102367401123,88.4082438704538,12.650486156021154,-1.3697203509255447,0.6938668577716876,0.07068951086808185,-0.08532472646236619,0.7115275379605168,273.2,64.4,-273.58,-66.6,188.6,-764.86,-256.4,44.8,-202.84,-115.0,2.8,-20.67,191.2,-132.2,-174.74,-67.0,-272.2,-493.87,-226.6,-72.2,-141.47,-56.4,13.2,-58.14,33.6,-106.0,-33.92,-23.8,-149.0,-77.84,-82.6,-103.0,-63.31,-80.6,-1.8,-33.27,24.2,-39.0,-24.23,-12.2,-39.6,-16.47,-38.4,-9.8,-51.36,-42.8,1.6,-36.82,5.6,35.8,-32.3,-7.0,64.0,-65.89,-67.0,37.2,-37.79,-57.6,-2.2,-46.84,119.8,50.0,-93.35,-13.0,178.6,-250.0,-135.8,66.2,-109.5,-57.6,21.8,-34.56
1755107546.0501387,0.08664698153734207,0.19223237037658691,-0.16819190979003906,90.53225576450251,-20.16374307252336,-1.9177215968125736,0.6972544555039087,-0.13489353680383087,0.11274280795347943,0.6949309213012237,0.10179302096366882,0.19198811054229736,-0.0816878080368042,88.42111717918534,12.624997398937385,-1.3477409503845412,0.6939484258605039,0.07065436948698374,-0.08504226466506462,0.7114853035500942,273.2,64.8,-273.26,-67.4,188.8,-764.54,-256.6,44.6,-203.17,-114.8,2.8,-20.67,190.6,-132.2,-174.1,-66.8,-272.2,-494.19,-227.0,-72.6,-141.15,-57.2,13.2,-57.82,33.2,-106.6,-33.59,-23.6,-148.0,-77.52,-83.2,-102.8,-63.63,-80.4,-1.8,-33.59,24.0,-38.6,-23.58,-12.2,-39.0,-16.8,-37.8,-9.4,-51.68,-42.4,1.8,-36.5,6.0,35.4,-32.62,-7.4,63.6,-65.57,-67.0,37.0,-37.79,-57.6,-1.6,-46.51,120.0,49.4,-93.02,-13.0,179.0,-249.68,-135.4,66.2,-109.82,-57.2,22.0,-34.56
1755107561.7619867,0.18938612937927246,0.18959999084472656,-0.11188751459121704,90.71062251253123,24.190740664719407,-0.6274942876678186,0.6964793320547179,0.14343345942469665,-0.15284310946526877,0.6862815231292562,0.2135305106639862,0.191747784614563,0.014461100101470947,87.93928244274846,47.0846207796071,-2.048348164675726,0.6415258216087351,0.27604738990410355,-0.28906162889808185,0.6547410050099297,273.2,64.4,-272.93,-67.0,188.8,-765.19,-256.0,44.8,-203.17,-115.2,3.0,-20.35,191.2,-132.8,-174.1,-67.0,-272.0,-494.51,-227.0,-71.6,-140.18,-56.4,13.2,-57.82,33.2,-105.6,-33.92,-24.2,-148.6,-76.87,-82.8,-102.6,-62.99,-81.0,-2.2,-33.27,24.2,-38.8,-24.55,-12.6,-39.6,-16.8,-38.2,-9.6,-50.71,-42.6,2.0,-36.5,5.8,35.2,-32.3,-7.2,63.8,-66.22,-67.2,37.2,-37.79,-57.8,-2.0,-46.19,119.8,49.6,-94.32,-12.8,178.8,-249.68,-135.4,66.6,-109.17,-57.8,21.6,-34.56
1755107578.2699225,0.18941625952720642,0.18954980373382568,-0.11195379495620728,90.79221695693973,24.193341089978492,-0.6332509939264236,0.6969716991731802,0.14330517452647906,-0.15299544082938465,0.6857743232355067,0.213373601436615,0.19190466403961182,0.014687776565551758,87.80748014391392,47.10278194186845,-2.2690483590533153,0.6412616273260677,0.2752506079748086,-0.2901056687351442,0.6548735134409969,273.2,64.4,-273.26,-67.0,189.0,-764.86,-255.8,44.8,-203.49,-115.2,3.0,-20.03,190.8,-132.6,-174.1,-67.2,-271.8,-494.51,-226.8,-72.2,-141.47,-56.6,13.2,-57.82,33.2,-106.0,-34.24,-24.4,-148.6,-77.52,-83.2,-102.2,-63.63,-80.6,-2.2,-33.59,23.8,-38.6,-24.23,-12.4,-39.4,-16.15,-38.0,-9.6,-51.36,-42.8,1.4,-36.82,5.8,35.8,-33.59,-6.8,63.6,-66.54,-67.0,37.6,-37.47,-57.8,-2.4,-46.84,120.0,50.2,-93.02,-13.0,179.0,-249.68,-135.4,66.4,-109.5,-57.2,21.6,-34.56
1755107594.7464957,0.1894010603427887,0.18946826457977295,-0.11205655336380005,90.82590598391327,24.213709654971797,-0.6427398360367076,0.6971592882817156,0.14332460990502663,-0.1532179555346109,0.6855298645403356,0.21352443099021912,0.19208455085754395,0.014701664447784424,87.8475042477913,47.11384955069109,-2.194231240718026,0.641284993655344,0.27563231960251,-0.28983519768118887,0.6548098480197282,272.4,64.8,-272.93,-67.2,189.2,-764.86,-256.4,44.2,-203.81,-115.0,2.4,-20.03,191.0,-132.4,-174.42,-67.4,-272.0,-494.51,-227.2,-72.0,-141.47,-56.6,12.6,-58.14,33.8,-106.2,-33.92,-24.0,-148.4,-78.17,-83.2,-102.0,-63.31,-81.0,-2.2,-33.59,24.2,-39.0,-23.58,-12.2,-39.0,-17.12,-38.2,-9.6,-51.36,-43.0,1.6,-36.82,5.6,35.2,-32.3,-7.0,63.4,-65.89,-66.8,37.2,-37.47,-57.4,-2.0,-46.19,120.0,49.8,-93.35,-12.4,179.0,-249.68,-135.4,66.6,-109.5,-57.4,21.6,-34.56
1755107611.0816936,0.18943506479263306,0.18946444988250732,-0.1120905876159668,90.84550504345981,24.16927370196284,-0.5968139740491063,0.6972755449848608,0.14331142024898758,-0.15269797795448897,0.6855304115239483,0.2134581357240677,0.1919642686843872,0.014587819576263428,87.97116579449194,47.06701820155522,-2.1092469103561253,0.6418952848746973,0.2755237945612443,-0.28938924644688274,0.6544546606062448,272.6,64.4,-272.61,-66.8,188.8,-764.54,-256.2,44.4,-203.49,-115.2,2.8,-20.03,190.6,-132.0,-174.74,-67.4,-272.0,-494.51,-227.4,-71.8,-141.15,-56.4,12.8,-57.17,33.6,-106.0,-33.92,-24.0,-148.6,-77.84,-82.6,-102.4,-63.63,-81.0,-2.6,-33.59,24.6,-39.0,-23.9,-12.6,-39.4,-16.8,-38.6,-9.8,-51.03,-42.8,1.6,-36.5,5.2,35.6,-32.3,-7.2,63.4,-66.22,-66.8,37.2,-37.47,-57.8,-2.2,-45.87,120.2,49.2,-93.35,-12.8,179.0,-250.33,-136.0,66.2,-109.5,-57.6,21.4,-34.56
