timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,tracker_rot_quat_x,tracker_rot_quat_y,tracker_rot_quat_z,tracker_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754647580.7490115,-0.05750298500061035,1.0096739530563354,-0.09998346865177155,-88.59199151722316,38.7766545339139,-178.79430692258492,-0.23065967514539745,-0.6612246432758164,0.6726753884191926,-0.23892633609021607,-120.8,-68.8,-38.11,-136.0,64.0,-41.02,-70.6,10.4,-37.15,-83.2,37.0,-32.3,-121.6,17.6,-29.39,-101.6,28.4,-54.59,-90.8,19.6,-53.62,-8.4,29.4,-68.48,-114.6,-14.2,-27.46,-86.8,12.8,-35.85,-64.8,-37.2,-70.09,-96.4,18.0,-47.8,-98.2,-42.0,-43.28,-104.6,-53.6,-34.56,-85.8,-55.6,-61.05,-61.6,-16.6,-59.43,-220.0,-69.6,49.74,-219.2,-57.8,-47.48,-87.2,-186.2,52.33,-29.0,-110.2,-29.07,-179.6,23.6,-27.46,-372.0,-173.4,129.85,-4.4,-296.0,492.58,164.0,-67.0,75.26
1754647595.1421978,-0.05725717544555664,1.0093307495117188,-0.10007511079311371,-88.610444835884,38.731996519921815,-178.8400501119546,-0.23062119089152375,-0.6613284911342062,0.6727593669165838,-0.23843912269007037,-120.6,-68.4,-37.79,-136.2,64.0,-40.7,-70.2,10.2,-36.5,-83.2,37.2,-32.3,-121.4,17.2,-29.07,-101.2,29.6,-54.26,-91.2,20.2,-53.62,-8.4,29.6,-68.48,-114.6,-14.2,-27.13,-86.8,13.2,-35.53,-65.0,-36.8,-70.09,-96.2,18.2,-47.8,-98.2,-42.0,-43.28,-104.6,-53.6,-34.88,-85.8,-54.8,-61.05,-61.4,-17.0,-59.11,-220.4,-69.4,50.39,-219.2,-57.4,-46.84,-87.2,-185.6,52.33,-28.6,-110.4,-29.07,-179.8,23.2,-27.13,-371.6,-173.2,130.17,-4.6,-296.0,492.58,163.8,-67.2,74.61
1754647608.5881045,-0.05724918842315674,1.0092662572860718,-0.10015310347080231,-88.64060546119684,38.730986254956086,-178.89291537644038,-0.23085760724115223,-0.6614011082352885,0.6726973759061489,-0.23818372418641134,-121.0,-68.2,-37.79,-136.6,64.2,-40.7,-70.8,10.0,-36.82,-83.0,37.4,-32.3,-121.8,17.2,-28.75,-101.4,29.0,-54.26,-91.2,19.4,-53.3,-8.0,29.4,-68.15,-114.4,-14.2,-26.81,-86.8,13.2,-35.53,-64.6,-36.6,-70.09,-96.2,18.4,-47.48,-98.2,-42.2,-43.28,-103.8,-54.0,-35.21,-86.0,-55.2,-60.72,-61.4,-17.4,-58.46,-220.2,-69.2,50.39,-219.0,-57.4,-48.45,-87.4,-186.2,52.97,-28.8,-110.4,-28.42,-180.0,22.6,-27.78,-372.4,-173.2,130.17,-4.0,-296.2,492.25,164.0,-67.4,74.61
1754647623.9282033,-0.05709749460220337,1.0091569423675537,-0.1001499742269516,-88.62314588636265,38.727528225273154,-178.89915984725727,-0.23090949027729196,-0.661292811078234,0.6728184694296322,-0.23809208852589314,-121.0,-68.2,-37.47,-136.6,64.2,-41.02,-70.2,9.6,-36.82,-83.2,37.4,-32.3,-121.8,17.2,-28.1,-101.8,29.0,-54.26,-91.2,20.0,-53.62,-8.6,29.4,-68.48,-114.6,-14.0,-26.49,-87.0,12.8,-35.53,-64.2,-37.0,-70.09,-96.2,18.8,-47.48,-98.0,-42.0,-43.28,-104.2,-53.4,-34.88,-86.0,-55.2,-60.72,-61.2,-16.8,-59.11,-220.2,-69.8,49.74,-219.2,-57.6,-47.8,-87.2,-186.0,52.97,-28.8,-110.4,-28.75,-179.8,23.4,-27.46,-372.0,-173.8,130.49,-4.4,-295.8,493.22,163.8,-67.4,74.29
1754647639.0769582,-0.010641872882843018,1.0098459720611572,-0.0892547219991684,-89.1648164270442,31.074597404246443,-179.20187994509948,-0.18607020245352893,-0.6775954795018989,0.6848873812726736,-0.1927989425054866,-120.8,-68.2,-37.47,-136.4,64.4,-41.02,-70.8,10.4,-36.82,-83.0,37.2,-32.3,-121.4,17.4,-28.75,-101.6,28.8,-54.26,-91.4,19.0,-53.62,-8.4,29.2,-69.12,-114.4,-13.8,-27.13,-86.6,13.4,-35.21,-65.0,-36.6,-70.09,-96.4,18.4,-47.48,-98.2,-42.6,-43.93,-104.0,-53.6,-34.24,-86.2,-55.4,-61.05,-61.2,-17.2,-58.46,-220.2,-69.6,50.39,-219.6,-57.0,-48.13,-87.2,-186.0,52.65,-28.2,-110.8,-28.75,-179.6,23.0,-27.78,-372.0,-173.8,130.49,-4.2,-296.0,491.93,164.2,-67.4,74.29
1754647654.0333962,-0.008534133434295654,1.008320689201355,-0.08095245063304901,-89.18077824762722,37.77494404406644,-179.06117816963706,-0.22507886691335252,-0.6660997668405724,0.671914756161456,-0.2327682876607422,-120.8,-68.4,-37.79,-136.4,64.2,-40.7,-70.2,10.0,-37.15,-83.4,37.2,-32.3,-121.2,17.0,-28.1,-101.2,29.2,-54.26,-91.4,19.6,-53.94,-8.2,29.4,-69.44,-114.2,-14.0,-27.13,-86.6,12.8,-35.53,-64.4,-36.8,-70.09,-95.4,18.2,-47.8,-98.0,-41.4,-43.61,-101.2,-40.0,-39.08,-96.2,-27.2,-68.15,-78.4,-15.0,-59.43,-174.8,-38.6,13.57,-165.8,11.0,-92.06,-140.2,-93.2,-15.18,-87.0,-138.4,-28.75,-126.4,29.4,-42.31,-223.8,-74.6,-47.16,-213.8,-224.2,124.03,47.2,-248.6,196.71
1754647668.568862,-0.007946431636810303,1.007567286491394,-0.0811484307050705,-89.22596796814045,37.730530232381064,-179.1560452788795,-0.2252769396923056,-0.666264329909928,0.6719357485081452,-0.2320439838883145,-120.8,-65.8,-36.5,-136.6,67.2,-39.73,-72.2,12.2,-35.85,-84.4,38.4,-31.33,-120.4,21.8,-25.84,-101.6,34.4,-52.33,-93.4,24.0,-52.97,-10.8,31.2,-67.18,-110.8,-5.0,-24.87,-86.6,26.2,-33.92,-70.2,-25.4,-68.8,-103.0,20.8,-46.19,-86.0,-23.2,-43.28,-98.4,-18.8,-39.41,-102.2,-21.2,-67.18,-82.0,-16.0,-58.46,-173.8,-38.2,13.89,-166.4,11.6,-91.09,-140.4,-93.2,-15.18,-87.0,-138.0,-27.78,-127.2,28.4,-41.34,-224.2,-74.6,-47.16,-213.6,-224.0,123.39,47.2,-248.4,196.06
1754647682.5009162,-0.007900834083557129,1.0073552131652832,-0.08123131096363068,-89.20995029717328,37.725428118552294,-179.1120160052597,-0.2250233157408806,-0.6662667988444969,0.6719501442596977,-0.232241206036286,-120.8,-65.4,-36.5,-136.8,66.8,-39.41,-72.0,12.0,-36.18,-84.6,38.0,-31.33,-120.2,22.8,-26.49,-102.6,35.8,-51.03,-94.6,25.2,-51.36,-12.2,30.2,-67.83,-110.8,-2.4,-23.58,-86.8,29.8,-33.27,-72.2,-23.0,-68.15,-106.2,19.0,-46.51,-83.6,-18.2,-41.99,-98.2,-10.8,-38.11,-108.4,-13.2,-65.57,-93.0,-22.0,-56.85,-165.8,-31.6,10.01,-153.4,27.6,-93.35,-152.6,-59.0,-24.55,-129.2,-154.6,-16.47,-115.6,35.6,-39.08,-182.4,-38.8,-62.34,-213.6,-112.2,17.12,-132.6,-274.6,267.12
1754647696.7014587,-0.007775247097015381,1.0074273347854614,-0.08116970956325531,-89.21203104893384,37.73545010478093,-179.1209193891021,-0.2251299392889636,-0.6662421028997886,0.671935508725049,-0.23225102414509757,-121.0,-65.6,-35.85,-137.0,67.0,-39.41,-72.6,11.8,-35.53,-85.0,38.2,-31.65,-120.4,22.8,-26.16,-102.4,35.8,-51.68,-94.4,24.8,-52.33,-12.2,30.6,-67.51,-110.2,-2.6,-23.58,-87.2,29.4,-33.27,-72.6,-23.2,-68.8,-106.4,19.2,-46.19,-83.8,-18.2,-41.34,-98.6,-11.0,-38.76,-108.0,-13.4,-66.54,-93.2,-22.0,-57.17,-165.6,-31.6,10.66,-154.0,28.0,-93.02,-152.4,-58.8,-24.55,-128.8,-154.8,-16.47,-115.6,35.6,-39.41,-182.8,-38.4,-62.02,-213.8,-112.6,16.8,-132.6,-274.2,267.77
1754647713.8268876,-0.007941186428070068,1.007279872894287,-0.08120433986186981,-89.23577586220736,37.74730458878761,-179.15004796390375,-0.22532104121216023,-0.6663011072053342,0.6718321496514709,-0.23219545963501,-120.8,-65.4,-36.18,-136.8,67.0,-39.08,-72.4,12.6,-35.53,-85.2,38.0,-31.65,-120.2,23.0,-25.84,-102.4,35.8,-51.03,-94.2,25.4,-51.68,-12.4,30.4,-66.54,-110.2,-2.8,-23.9,-86.6,29.6,-33.27,-72.8,-22.8,-68.15,-106.4,19.0,-45.54,-84.0,-18.4,-41.34,-98.2,-10.6,-38.76,-107.6,-12.8,-66.54,-93.2,-22.2,-57.82,-165.4,-31.8,10.66,-153.8,27.6,-92.7,-152.8,-58.6,-24.55,-129.0,-155.2,-16.8,-115.4,35.4,-39.08,-183.0,-38.4,-62.99,-214.0,-112.2,16.8,-133.0,-274.8,267.77
1754647728.6073294,-0.007856667041778564,1.0073679685592651,-0.08116699755191803,-89.20472163140016,37.753116191621544,-179.14267306304495,-0.2253753492964575,-0.6661222607344421,0.6719858193733305,-0.23221123130017668,-120.6,-65.8,-36.18,-136.8,67.2,-39.41,-72.4,12.0,-35.53,-85.0,38.2,-31.98,-120.2,22.6,-25.84,-102.2,36.0,-51.03,-94.6,25.2,-51.68,-12.4,30.2,-67.18,-110.4,-2.2,-23.58,-86.4,29.6,-32.62,-72.0,-22.8,-68.8,-105.8,19.4,-46.19,-83.6,-18.0,-41.67,-98.2,-10.4,-38.44,-107.6,-12.8,-66.22,-93.2,-22.2,-57.17,-166.0,-31.4,10.01,-153.8,28.0,-93.02,-153.0,-58.6,-24.55,-129.2,-155.0,-16.8,-116.2,35.8,-39.08,-182.8,-38.8,-62.66,-214.0,-112.6,17.77,-132.6,-274.6,268.09
1754647742.9644034,-0.007907986640930176,1.0072990655899048,-0.0811951607465744,-89.2509209949927,37.74358292088224,-179.14800950733732,-0.225256563581655,-0.6664011112327382,0.6717475868025098,-0.23221563552812122,-121.0,-65.8,-36.5,-136.8,67.2,-39.73,-72.2,12.0,-35.85,-84.6,38.2,-31.98,-120.4,22.4,-26.16,-102.8,35.8,-52.0,-94.6,25.6,-51.36,-12.4,30.4,-66.86,-110.2,-2.8,-23.58,-86.6,29.4,-33.27,-72.2,-22.8,-68.48,-106.2,19.4,-46.19,-83.8,-17.8,-41.67,-98.2,-10.8,-38.44,-108.4,-13.2,-65.89,-93.8,-21.6,-56.85,-165.8,-31.6,10.66,-153.6,27.6,-92.7,-152.6,-59.0,-24.87,-129.2,-155.0,-16.47,-115.8,35.8,-39.41,-183.2,-38.4,-62.34,-214.0,-112.2,17.12,-132.8,-274.8,267.12
1754647756.5073304,0.03611564636230469,1.006654143333435,-0.08241371810436249,-89.14130426668471,37.20480285182665,-179.14291405409674,-0.2222692305776335,-0.6668044401009112,0.6734736975502775,-0.22891336121409292,-120.8,-65.6,-36.18,-137.4,67.0,-38.44,-71.8,12.2,-35.53,-85.0,38.0,-31.33,-120.6,22.8,-25.84,-102.2,35.6,-51.36,-94.4,25.2,-51.68,-12.4,30.6,-67.83,-110.2,-3.0,-23.9,-86.8,29.2,-32.95,-72.4,-22.6,-68.8,-106.4,19.0,-46.19,-83.6,-18.6,-41.67,-98.4,-11.4,-38.44,-107.8,-13.2,-65.57,-93.4,-22.2,-57.17,-165.6,-31.4,10.98,-153.2,28.0,-93.35,-153.0,-59.2,-24.23,-128.8,-155.2,-16.8,-115.8,35.8,-39.08,-183.0,-38.6,-62.02,-213.8,-112.4,16.8,-132.6,-274.4,266.8
1754647771.0704854,0.03633010387420654,1.0062209367752075,-0.08258266746997833,-89.1416483553749,37.188264399302774,-179.21251048422812,-0.2225758056716953,-0.6667029669708319,0.6736440573883582,-0.22840918221741718,-120.4,-65.6,-36.5,-136.6,67.4,-39.41,-72.0,11.4,-35.53,-85.0,38.4,-31.33,-119.6,22.6,-25.52,-102.6,35.4,-51.03,-94.2,25.0,-52.0,-12.4,30.6,-67.18,-110.6,-2.8,-23.26,-86.6,29.6,-33.27,-72.4,-22.8,-68.48,-106.0,19.0,-46.19,-84.0,-18.0,-41.67,-98.2,-10.8,-38.44,-108.0,-13.2,-65.89,-93.2,-21.8,-57.17,-165.6,-31.6,10.34,-153.8,27.6,-93.35,-152.8,-58.6,-25.19,-129.2,-154.8,-17.44,-116.0,35.6,-38.76,-182.8,-39.0,-62.02,-213.8,-112.0,16.8,-132.4,-274.6,267.77
1754647785.113934,0.036454856395721436,1.0061041116714478,-0.08260147273540497,-89.14783588798001,37.18865826964658,-179.30862913489682,-0.2231249805209876,-0.6665516721723957,0.6737986163402139,-0.22785840189428833,-120.6,-65.2,-36.18,-136.6,67.0,-39.08,-72.2,12.0,-35.53,-84.6,37.6,-31.33,-120.4,22.6,-25.84,-102.6,35.4,-51.68,-94.6,25.0,-51.68,-12.0,29.2,-67.83,-111.8,-3.6,-24.55,-92.4,24.2,-34.88,-84.4,-40.2,-70.09,-110.4,-11.6,-46.51,-89.2,-18.8,-43.93,-114.2,-16.8,-39.08,-145.0,-46.6,-55.23,-107.4,-110.2,-20.67,-170.8,-30.6,11.63,-178.8,34.0,-92.7,-242.0,-80.2,29.07,-202.0,-297.8,226.75,-118.6,44.0,-36.18,-192.4,-15.2,-59.76,-292.2,-4.8,64.6,-250.2,32.0,667.0
1754647800.4865198,0.036399006843566895,1.0060440301895142,-0.08258287608623505,-89.15384072794119,37.17142087364974,-179.37128191096332,-0.22337571076153398,-0.6664979797466866,0.6739228755566019,-0.2274017892777499,-122.2,-66.8,-37.47,-138.6,64.2,-40.7,-73.6,8.2,-37.79,-85.2,33.2,-33.92,-122.2,21.2,-26.81,-105.6,31.4,-53.62,-98.4,16.6,-53.94,-14.6,18.8,-69.77,-114.0,-4.2,-25.19,-94.6,23.8,-35.53,-84.6,-40.0,-70.09,-110.2,-11.4,-46.51,-89.0,-18.8,-42.96,-114.2,-16.6,-39.41,-144.6,-46.8,-54.91,-107.4,-110.4,-20.67,-170.8,-31.0,11.95,-179.2,33.8,-92.06,-241.8,-79.8,28.75,-201.6,-298.0,226.1,-118.4,43.0,-37.15,-192.6,-15.8,-59.76,-291.4,-4.4,64.28,-249.8,32.6,666.67
1754647815.8037333,0.03646659851074219,1.0059717893600464,-0.0826207846403122,-89.12918326244477,37.14984407272131,-179.4016864160465,-0.22347405112437196,-0.6663350798454349,0.6741699928877118,-0.22704982002973595,-121.8,-66.6,-37.15,-138.6,64.8,-40.7,-73.2,8.2,-37.79,-85.2,33.0,-34.24,-122.4,21.2,-27.13,-105.6,31.4,-53.62,-98.4,17.2,-54.26,-14.4,18.8,-70.74,-113.8,-4.2,-25.19,-94.4,23.6,-35.21,-84.8,-40.0,-69.44,-109.8,-11.2,-46.19,-89.0,-18.4,-43.61,-114.2,-16.4,-39.08,-144.8,-46.6,-54.91,-107.2,-110.2,-20.67,-170.8,-30.4,10.98,-178.8,33.4,-93.35,-241.8,-79.6,29.07,-202.2,-297.6,227.07,-118.4,43.8,-37.47,-192.4,-16.0,-60.72,-291.4,-5.0,64.6,-249.8,32.2,667.0
1754647832.135732,0.07128453254699707,1.0082217454910278,-0.07869862020015717,-88.63706306610241,55.89860829001335,-178.57024034204605,-0.32760600333905887,-0.6212942031012244,0.6278819346698679,-0.33530880606852737,-122.0,-67.2,-37.15,-138.4,64.6,-40.7,-73.4,8.2,-37.15,-85.4,33.2,-33.92,-122.2,21.6,-27.13,-106.2,31.4,-52.97,-98.0,16.8,-53.94,-14.6,18.8,-69.77,-113.8,-4.2,-24.87,-94.4,23.4,-34.88,-85.0,-40.2,-69.77,-110.2,-11.2,-46.84,-89.0,-18.6,-42.96,-114.4,-16.4,-39.73,-145.0,-47.0,-54.91,-107.4,-110.4,-20.67,-170.6,-30.8,11.63,-179.0,33.8,-92.7,-241.6,-80.0,28.75,-201.4,-297.6,226.1,-118.2,43.4,-37.47,-192.2,-16.0,-59.11,-292.0,-4.6,65.25,-250.2,32.2,666.35
1754647846.5101593,0.06998419761657715,1.0093876123428345,-0.07822157442569733,-88.4518492785474,55.96362504578766,-178.38013645557888,-0.327479755332675,-0.620641596790971,0.628133468159768,-0.3361684912006595,-122.0,-67.0,-36.82,-138.8,64.2,-41.02,-73.6,8.2,-37.15,-85.2,32.8,-34.24,-122.4,21.2,-27.46,-105.8,31.8,-53.62,-98.4,16.6,-53.94,-14.6,18.6,-70.41,-113.4,-4.0,-25.19,-94.2,23.4,-35.21,-85.0,-39.8,-69.44,-109.8,-11.2,-46.51,-89.2,-18.6,-43.28,-114.4,-16.4,-39.41,-144.4,-46.4,-54.91,-107.6,-110.4,-20.67,-170.8,-30.6,11.95,-178.6,33.6,-92.7,-242.2,-79.8,29.72,-201.6,-298.0,226.75,-118.2,43.4,-37.15,-192.0,-15.8,-60.08,-291.6,-4.4,64.6,-249.8,31.6,666.67
1754647861.5094585,0.069943368434906,1.009462833404541,-0.07817159593105316,-88.43613766267327,55.96590575025319,-178.3525087578472,-0.3273889043815131,-0.620628062342475,0.6281306475350908,-0.3362872006825266,-121.6,-66.8,-36.82,-138.2,65.0,-40.7,-73.2,8.2,-38.11,-85.2,33.0,-33.59,-122.4,21.0,-27.13,-105.6,31.8,-53.62,-98.4,16.8,-53.62,-14.4,18.6,-69.77,-113.6,-4.4,-25.84,-94.6,23.6,-35.85,-84.8,-39.8,-69.77,-110.2,-11.6,-45.87,-88.6,-18.6,-42.96,-114.2,-16.8,-39.08,-144.4,-46.4,-55.56,-107.6,-110.6,-21.0,-170.8,-31.2,11.95,-179.0,34.0,-92.7,-242.0,-79.6,29.07,-202.0,-298.0,226.1,-118.4,43.4,-37.15,-192.2,-15.4,-59.76,-291.6,-4.6,64.92,-250.2,32.0,666.67
1754647875.8147042,0.07014292478561401,1.0096549987792969,-0.07822699844837189,-88.41091999974418,55.97070162807622,-178.30531784129548,-0.3272340484731445,-0.6206113337857352,0.6281142282511265,-0.33649940244311477,-122.0,-66.8,-36.82,-138.6,64.8,-40.7,-73.2,8.4,-38.11,-85.2,33.0,-34.24,-122.2,21.4,-26.81,-106.0,31.6,-53.94,-98.6,17.0,-53.62,-14.2,18.6,-70.41,-114.0,-4.4,-24.55,-94.6,23.8,-35.21,-88.6,-52.4,-67.18,-120.4,-86.0,-10.34,-92.0,-14.4,-43.93,-130.6,-9.0,-38.44,-222.4,-45.8,-20.35,-229.0,-239.4,214.47,-167.2,-24.8,8.4,-178.8,54.8,-95.29,-281.0,19.2,40.7,-397.2,-11.2,517.12,-113.8,48.4,-35.53,-164.0,4.2,-62.66,-183.0,78.8,-24.55,-196.4,307.2,186.05
1754647889.793189,0.06998509168624878,1.0096276998519897,-0.07822643220424652,-88.4086529603502,55.92848437013073,-178.28753578455607,-0.3269093848581554,-0.620766679017747,0.6282015296126099,-0.33636543410892816,-123.8,-67.6,-38.44,-142.6,61.8,-42.96,-77.8,0.6,-41.02,-88.2,20.6,-37.79,-125.4,20.6,-28.75,-113.4,26.4,-54.91,-110.6,2.2,-55.56,-25.0,-13.4,-69.77,-118.0,-2.8,-26.49,-107.8,21.4,-37.15,-121.6,-62.4,-62.34,-140.8,-93.6,-9.69,-91.8,-14.2,-43.93,-130.6,-8.6,-37.79,-222.6,-45.8,-20.03,-229.0,-239.4,214.15,-167.4,-25.0,8.72,-178.6,54.6,-94.64,-281.6,19.0,41.02,-397.8,-11.4,517.77,-113.0,48.2,-35.21,-164.2,4.0,-62.02,-183.2,79.2,-24.55,-196.0,307.0,186.05
1754647902.9774716,0.07015103101730347,1.0095226764678955,-0.07819010317325592,-88.39717281355513,55.94825252552392,-178.21882616971038,-0.32668093460953984,-0.6208449775756179,0.6280022961738967,-0.33681461404288326,-115.0,-31.6,-41.67,-114.4,19.2,-50.39,-85.8,-54.6,-45.54,-115.0,-51.0,-36.18,-123.8,25.2,-31.98,-118.6,10.6,-58.46,-144.0,-49.0,-48.45,-49.8,-110.6,-35.53,-122.2,-1.0,-29.39,-132.0,15.2,-36.82,-214.2,-101.8,-11.63,-192.6,-262.0,227.72,-96.4,-7.4,-47.48,-153.2,1.2,-37.15,-336.6,17.6,110.47,-180.2,44.0,765.19,-161.0,6.8,-40.05,-170.4,64.2,-82.04,-257.0,124.8,47.8,-80.4,157.0,88.83,-107.8,31.0,-51.36,-125.0,29.4,-47.8,-124.2,88.4,-51.03,-121.4,283.8,60.4
1754647916.8225186,0.10547125339508057,1.0117813348770142,-0.08424161374568939,-88.07193506722305,60.219136107991815,-177.81404102908866,-0.34910597275298955,-0.6080868092988899,0.615135507300725,-0.36050470609049473,-116.0,-32.6,-42.64,-116.0,16.6,-51.36,-85.8,-59.2,-46.84,-112.2,-54.0,-35.85,-125.8,24.0,-32.95,-123.2,6.2,-59.11,-148.4,-61.2,-43.28,-39.6,-121.8,-31.33,-124.6,-1.6,-30.04,-141.6,10.6,-35.53,-236.0,-123.0,14.86,-148.2,-284.2,265.18,-100.2,-7.2,-48.13,-167.0,1.6,-33.59,-358.0,24.0,109.82,-179.6,44.2,762.6,-161.0,7.4,-39.41,-170.4,63.8,-81.72,-256.8,125.0,48.13,-80.8,157.8,88.5,-108.0,31.2,-51.36,-124.6,29.2,-47.48,-124.2,88.8,-50.71,-121.2,283.6,60.4
1754647930.4673755,0.10510605573654175,1.0120484828948975,-0.0840996652841568,-87.99784081446994,60.20849372843463,-177.73376961806437,-0.34885482586492844,-0.6079647211572322,0.615310653312858,-0.3606548130873761,-116.0,-32.8,-42.31,-115.6,17.2,-51.03,-85.8,-58.8,-46.19,-112.2,-53.2,-34.24,-125.6,24.0,-31.98,-123.0,6.0,-58.46,-148.2,-61.2,-43.61,-39.6,-121.8,-31.01,-124.4,-2.0,-30.36,-141.8,10.4,-35.53,-236.4,-123.2,15.5,-147.8,-285.0,265.18,-100.6,-6.8,-48.77,-166.8,2.0,-33.59,-358.0,23.8,109.82,-180.2,44.2,763.57,-161.2,7.0,-39.73,-170.6,63.2,-82.04,-257.0,125.4,47.8,-80.8,157.2,88.18,-108.2,31.6,-51.36,-124.4,29.2,-47.8,-124.4,88.2,-51.36,-121.2,283.4,59.76
1754647945.4889193,0.105141282081604,1.0120980739593506,-0.0840485543012619,-87.98607080387465,60.21072369863589,-177.7341603810036,-0.3489062071173633,-0.6078938081402537,0.6153670620248365,-0.36062847876278586,-116.2,-32.8,-41.99,-115.8,16.6,-51.03,-86.0,-59.0,-45.87,-112.2,-52.8,-33.92,-125.8,23.8,-32.62,-123.0,5.4,-58.79,-148.2,-61.0,-42.64,-39.2,-121.6,-31.33,-125.2,-2.0,-30.04,-141.8,10.6,-34.88,-236.4,-123.2,15.18,-148.8,-285.2,264.86,-100.6,-7.4,-48.13,-166.8,1.6,-32.62,-358.0,24.0,110.47,-180.2,44.4,763.9,-161.2,7.0,-39.73,-170.2,63.8,-81.72,-257.0,125.0,47.8,-80.8,157.2,88.5,-108.4,31.8,-51.03,-124.2,29.4,-47.48,-124.4,88.4,-51.03,-121.4,283.4,59.76
1754647959.619972,0.1050456166267395,1.0121084451675415,-0.08407650887966156,-87.91532792233285,60.22307282404896,-177.67402282992012,-0.3488777253137238,-0.6076607495700788,0.6155127855920657,-0.3607999885735253,-116.0,-32.6,-41.99,-115.8,17.0,-51.03,-86.0,-58.6,-46.19,-112.2,-52.8,-34.24,-125.6,23.8,-31.98,-123.0,5.6,-59.11,-148.2,-61.0,-43.93,-40.0,-122.0,-32.3,-124.6,-2.0,-31.01,-141.6,10.4,-35.53,-236.0,-123.2,15.18,-148.0,-285.2,264.86,-100.4,-6.8,-48.77,-167.0,2.0,-33.27,-358.2,24.0,110.47,-180.0,44.2,764.54,-161.4,7.2,-39.73,-170.4,63.4,-82.37,-257.0,125.0,47.8,-80.6,157.0,88.83,-108.2,31.4,-51.36,-124.8,29.2,-47.16,-124.2,88.6,-50.39,-121.6,283.2,59.76
1754647973.5170217,0.1050955057144165,1.0121824741363525,-0.08403979241847992,-87.95242004145305,60.22442272540864,-177.71481286906183,-0.3489847050231649,-0.6077318191891314,0.615440094988293,-0.3607008506124475,-116.0,-32.6,-42.31,-115.8,17.0,-50.71,-85.6,-58.4,-46.19,-112.4,-52.8,-34.56,-125.6,24.0,-32.62,-123.0,5.6,-59.11,-148.4,-60.8,-43.61,-39.4,-121.8,-31.33,-125.2,-2.2,-30.69,-141.8,10.4,-35.85,-235.8,-122.6,15.18,-148.4,-285.2,264.54,-100.2,-7.8,-47.8,-167.0,1.8,-33.92,-358.2,23.8,110.14,-179.8,44.6,764.22,-161.4,6.8,-39.73,-169.6,63.6,-82.04,-257.0,125.2,48.13,-80.4,157.2,87.86,-108.2,31.2,-51.68,-124.8,29.0,-48.45,-124.0,88.4,-51.68,-121.4,283.8,60.4
1754647988.3378441,0.10516524314880371,1.012107253074646,-0.08410511910915375,-87.89522107496053,60.205642478122726,-177.65774076947133,-0.34875890706249113,-0.6076533176379194,0.6156249265134442,-0.36073605264517633,-116.0,-32.4,-41.99,-116.0,17.2,-50.71,-86.2,-58.8,-46.19,-112.2,-52.8,-34.88,-125.4,23.8,-32.3,-123.0,5.6,-58.79,-148.2,-61.0,-43.61,-39.4,-121.4,-31.65,-124.6,-2.0,-30.04,-142.0,10.4,-35.85,-235.8,-123.2,15.18,-148.2,-285.0,264.54,-100.4,-7.4,-48.13,-166.8,1.6,-32.95,-358.4,24.2,110.47,-180.6,44.0,764.22,-161.6,6.8,-39.73,-170.2,63.4,-82.04,-257.2,125.2,48.45,-81.0,157.4,87.86,-108.2,31.6,-51.68,-125.0,29.6,-47.48,-124.6,88.2,-51.36,-121.4,283.4,59.76
