timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,actuator_on,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1752754847.9890025,-0.22722721099853516,1.0997273921966553,-0.08874791860580444,0,-51.5475,1.0425,26.5232,-15.105,7.515,22.5302,-30.2775,-2.5425,-74.9837,-15.585,-25.5,-2.0933,21.105,-4.095,-34.969,84.8025,4.7625,-17.5208,150.7125,-4.0275,22.8327,-80.1825,-2.655,50.6506,-154.8825,73.8,53.0101,72.2925,-295.3726,-15.7663,-38.8875,-298.59,-2.9282,72.96,72.4575,55.66,-154.23,-235.755,52.2841,-6.06,75.87,15.3912,86.3775,56.5725,12.6324,-7.455,-3.375,12.221,-37.755,-0.0675,4.5375,-27.54,17.175,-14.0965,-22.9125,2.76,0.7986,-31.515,16.995,19.723,-20.9925,7.635,-2.2022,85.1175,17.055,11.2288,-52.3725,15.5775,-8.8814,68.8125,-3.375,20.3038
1752754848.3519478,-0.21916401386260986,1.0946913957595825,-0.09285438060760498,0,-35.6475,-1.0575,1.3552,-15.105,0.315,53.5062,-24.2775,20.4075,24.7203,-23.535,-23.85,-3.3033,-76.095,10.005,42.471,-14.1975,-5.4375,-83.3448,78.7125,-3.1275,-13.2253,-78.9825,-2.505,16.0446,-231.0825,-3.9,-14.7499,71.9925,-231.3225,45.4597,-38.8875,-309.5401,3.1218,74.76,13.6575,28.556,-135.93,-293.3551,60.0281,-7.41,-4.53,-11.2288,-5.4225,56.7225,-29.9596,6.045,4.425,12.221,20.895,-4.8675,-28.6165,3.81,-2.025,-14.0965,-26.5125,-2.04,31.0486,9.285,-2.355,-3.267,-20.9925,-0.465,-6.0742,-3.6825,17.055,12.6808,24.4275,1.1775,-8.8814,-4.9875,-3.375,22.2398
1752754848.7148895,-0.17884325981140137,1.0968942642211914,-0.1050412654876709,0,98.4525,18.4425,-3.4848,73.695,-2.085,26.4022,119.7225,15.7575,-12.0637,-7.185,-0.3,10.2487,2.205,19.605,-3.993,-15.9975,-5.4375,-79.7148,93.1125,-4.0275,-14.1933,-3.2325,-2.655,16.0446,-231.3825,73.05,47.2021,74.3925,-307.9726,57.8017,-38.8875,-292.1401,-4.8642,72.96,72.0075,55.66,-150.48,-235.305,-1.1979,2.79,-4.53,-15.5848,-10.2225,56.8725,12.6324,-8.205,-3.375,-13.189,-37.755,-4.2675,-18.9365,-34.74,-2.025,-3.4485,-26.5125,-1.74,0.0726,-31.515,2.295,-11.253,-20.9925,-1.965,-2.2022,-3.3825,17.055,-16.3592,43.6275,-3.6225,-8.3974,-10.0875,-2.175,-10.9142
1752754849.0789702,-0.11935162544250488,1.0940332412719727,-0.0946892499923706,0,-55.1475,-0.7575,-37.3648,144.495,-2.085,22.5302,57.3225,-3.4425,-69.6597,57.465,-22.5,-3.3033,0.705,-1.995,-3.993,-15.6975,-5.4375,-52.6108,-2.5875,-4.0275,18.9607,-65.7825,-2.655,18.2226,-153.6825,-3.9,47.2021,91.1925,-232.9725,-18.4283,-38.5875,-232.44,-4.8642,72.96,-3.1425,-4.356,-155.28,-235.755,60.9961,-8.61,72.27,-15.3428,-7.3725,63.1725,-41.5756,-4.005,-1.575,-15.125,-37.905,4.7325,-11.4345,-34.74,-0.825,-12.6445,-16.9125,-2.04,0.5566,-31.515,26.295,-9.317,-11.3925,37.635,5.5418,159.5175,18.255,10.7448,101.2275,-3.6225,-8.8814,143.5125,-3.375,20.0618
1752754849.4420826,-0.07309341430664062,1.093978762626648,-0.08297610282897949,0,99.0525,-1.3575,-5.6628,138.495,7.515,53.9902,-31.4775,2.4075,17.4603,55.365,-21.9,3.2307,77.805,54.855,26.983,137.6025,-0.6375,10.0672,-2.8875,-3.8775,-76.1453,74.0175,-0.255,-46.1494,-71.4825,303.3,-7.0059,168.5925,4.6275,-17.4603,135.4125,-1.44,-3.8962,73.26,-4.0425,-5.808,-1.83,-0.5551,23.7281,-8.61,302.82,-46.3188,66.5775,-10.6275,-49.0776,149.595,-3.975,-49.973,120.795,33.6825,-28.1325,118.86,36.375,-6.3525,127.3875,-1.74,2.0086,127.185,-2.505,-9.317,-20.3925,2.835,-5.1062,-2.9325,17.055,-20.2312,103.0275,15.5775,-8.8814,144.4125,-3.375,20.3038
1752754849.8049252,-0.0425417423248291,1.0978071689605713,-0.0846361517906189,0,24.3525,76.6425,-33.4928,139.545,7.815,-37.4858,-31.4775,-3.5925,20.8483,-8.985,-25.5,-0.3993,-76.095,-4.395,-34.969,-15.8475,-5.4375,-80.6828,-2.8875,-1.6275,-60.6573,74.0175,-2.505,-42.2774,-1.2825,72.9,0.7381,151.7925,-0.1725,10.3697,-28.9875,-2.34,-4.3802,-3.84,72.4575,3.388,0.57,-5.355,1.4641,-3.66,302.67,-0.0968,-5.4225,-20.0775,12.6324,144.795,-3.975,-17.061,-36.705,14.3325,2.8435,3.66,-0.225,-15.0645,-4.9125,-2.04,-46.3914,-2.715,31.095,-69.333,-19.4925,7.635,489.7838,-3.6825,36.255,-13.2132,-49.9725,17.9775,-5.0094,-10.3875,-3.375,-57.3782
1752754850.1688507,-0.01427006721496582,1.1017811298370361,-0.07520711421966553,0,21.6525,-1.3575,-6.3888,-7.905,-2.085,-35.5498,-14.6775,73.2075,24.9623,-4.635,51.3,-4.5133,0.855,-4.245,-27.225,60.8025,-5.4375,-21.6348,75.1125,87.7725,-76.1453,7.5675,7.545,62.7506,-152.4824,8.1,-14.2659,71.9925,-2.5725,-16.2503,-38.8875,-2.34,12.5598,5.91,-3.1425,-1.936,-145.83,-4.755,53.2521,0.99,302.67,-0.0968,-10.0725,-20.2275,16.5044,-4.005,-3.975,-18.997,-25.905,-4.8675,-28.6165,-34.74,-2.025,1.3915,-7.0125,-1.44,-61.6374,84.585,16.695,-73.205,108.7575,-1.965,615.3818,-3.0825,26.655,-16.3592,62.9775,16.7775,-8.3974,67.6125,-3.375,23.9338
1752754850.5324059,-0.0011138319969177246,1.0984655618667603,-0.06404441595077515,0,27.0525,5.8425,-6.1468,71.295,-1.935,53.5062,-33.8775,-2.0925,16.9763,-11.235,-18.15,-4.9973,0.705,-4.395,-3.751,-15.3975,-5.4375,-21.6348,73.9125,-2.8275,16.7827,-2.1825,35.745,-46.1494,9.5175,73.5,-14.7499,-2.1075,77.2275,-20.6063,52.3125,74.46,-4.8642,1.11,6.4575,55.902,-1.68,-5.355,21.3081,68.19,341.07,-15.5848,71.3775,57.1725,-14.4716,79.995,-3.825,12.463,-33.105,-4.8675,2.3595,-29.94,37.575,-3.4485,-16.9125,7.56,9.2686,64.635,16.995,-7.381,-20.2425,36.735,490.5098,3.5175,17.055,10.7448,43.6275,1.1775,-0.8954,76.1625,1.425,-63.1862
1752754850.894483,0.003399670124053955,1.0999765396118164,-0.045975327491760254,0,24.0525,-1.3575,-6.3888,72.795,-2.085,68.9942,62.4225,-3.5925,-13.9997,-23.535,-25.5,-97.6833,0.705,-3.195,-3.993,60.8025,-4.2375,9.3412,83.5125,5.5725,-76.1453,15.8175,7.545,15.8026,-1.2825,83.85,-6.7639,-4.6575,79.6275,41.3457,38.5125,74.46,26.1118,-3.84,71.2575,-6.292,-1.83,72.045,-9.6679,68.19,305.97,-77.5368,71.6775,61.3725,-49.3196,87.195,-1.575,-49.973,3.045,5.3325,-28.6165,-10.74,36.375,-15.0645,-23.9625,0.36,0.0726,45.285,-2.505,-11.011,-20.9925,47.235,-4.1382,-3.6825,57.855,10.7448,75.1275,-3.6225,22.0946,76.6125,-2.775,-41.8902
1752754851.257683,-0.029206275939941406,1.0998191833496094,-0.05132496356964111,0,21.6525,-1.3575,-36.3968,-15.105,-1.335,54.4742,-30.2775,-2.9925,-13.0317,-10.785,-24.3,-34.0373,5.505,-4.395,-3.993,-15.9975,-0.6375,-16.3108,88.3125,-3.8775,-14.1933,1.4175,-2.655,-41.3094,1.1175,-3.9,-14.7499,-4.8075,-2.5725,-20.6063,58.9125,-2.19,6.7518,1.11,-5.5425,42.592,3.27,-4.155,-9.6679,72.99,302.67,-69.7928,66.5775,-1.0275,-49.0776,69.345,-3.975,-72.721,-37.905,-0.0675,-28.6165,-34.44,36.375,-14.8225,-23.5125,-1.74,-61.8794,-12.315,-1.905,-65.461,3.0075,36.435,1.6698,11.9175,55.455,-16.3592,-13.9725,-2.4225,-7.9134,-7.6875,39.825,-10.9142
1752754851.6204886,-0.08459639549255371,1.0995330810546875,-0.06555837392807007,0,-54.8475,-1.3575,24.5872,83.595,2.715,-35.5498,-33.8775,-3.5925,-72.0797,-26.385,-20.7,4.9247,4.455,-1.695,-0.121,60.8025,-1.8375,-21.1508,-1.6875,-4.0275,-73.7253,-0.8325,-2.055,15.8026,-154.8825,72.9,-14.7499,7.1925,47.2274,11.3377,47.5125,84.06,-3.8962,72.96,-0.7425,24.684,-0.63,72.045,-1.9239,-8.61,302.97,-77.5368,-5.4225,56.8725,-49.3196,145.995,-3.075,-18.997,-28.305,0.2325,-24.7445,-34.74,-2.025,0.9075,-13.9125,-2.04,-60.9114,-26.715,10.245,-73.205,-20.9925,17.235,-6.0742,-2.4825,55.605,11.7128,101.2275,-3.6225,-1.1374,-10.3875,-3.375,-9.9462
1752754851.9839163,-0.12324070930480957,1.1007015705108643,-0.06376701593399048,0,-54.8475,5.9925,27.9752,139.095,21.915,22.5302,62.1225,15.7575,-13.9997,-9.585,8.7,-3.3033,-75.795,-4.395,3.751,71.6025,-5.4375,-75.8428,150.7125,-1.6275,-75.1773,-77.7825,26.145,15.8026,-154.8825,34.8,-14.2659,-4.8075,-1.9725,49.0897,47.5125,-1.74,-4.3802,72.96,-5.5425,26.62,-155.43,-2.955,34.8601,68.49,305.37,-13.6488,70.1775,-20.2275,-18.3436,77.745,-3.975,-18.029,19.695,-3.6675,10.1035,-12.84,5.775,-15.0645,-7.3125,2.76,0.0726,64.485,-2.505,-73.205,114.0075,-1.965,-6.0742,-3.0825,17.055,7.8408,-52.3725,2.6775,-8.8814,-10.3875,-2.475,23.9338
1752754852.3477147,-0.18595027923583984,1.1092191934585571,-0.06499403715133667,0,99.0525,-0.1575,-6.3888,72.495,3.915,-39.4218,47.7225,6.0075,-75.9517,50.565,-19.5,2.9887,-53.295,0.405,11.495,60.8025,-3.6375,-52.6108,93.1125,-4.0275,-45.1693,-79.7325,38.445,-46.1494,-154.5825,72.9,16.7101,-4.8075,-218.5725,80.0657,-34.0875,-227.94,-4.6222,89.76,-4.3425,58.564,-154.23,-302.9551,52.2841,68.34,72.27,-77.2948,67.1775,56.5725,12.8744,-8.205,-1.575,12.947,-37.905,-2.4675,3.3275,-34.74,36.375,16.8795,-26.5125,-2.04,0.5566,-31.515,-2.205,-72.721,82.5075,7.635,-5.8322,-3.6825,19.605,13.4068,34.0275,15.5775,-4.7674,-10.0875,-3.075,22.4818
1752754852.710132,-0.23856735229492188,1.1010794639587402,-0.07074475288391113,0,-35.7975,17.9925,28.4592,-15.105,3.015,-39.1798,43.0725,-2.9925,-39.1677,50.265,-22.65,10.2487,-76.095,-4.395,4.719,138.8025,-2.7375,-52.6108,76.3125,-4.0275,16.7827,-0.9825,-2.655,46.7786,-154.5825,-3.9,23.9701,-4.8075,-289.3726,-20.6063,-29.2875,-308.94,3.1218,-3.84,71.2575,55.66,-153.03,-311.3551,54.2201,-8.61,72.27,-15.5848,-10.2225,56.5725,12.6324,75.195,0.825,11.979,-37.005,-4.8675,3.5695,-32.34,-2.025,-14.0965,11.8875,-2.04,15.5606,-31.515,-2.505,19.723,50.7075,-1.965,-4.8642,-3.0825,19.005,-19.9892,-51.7725,1.1775,-8.8814,8.8125,6.225,-10.9142
1752754853.0739365,-0.23539996147155762,1.1071147918701172,-0.08434879779815674,0,24.0525,-1.3575,-6.1468,-15.105,7.815,-37.4858,-12.2775,-3.5925,9.2323,-7.335,-15.9,2.5047,-56.895,0.405,-65.461,70.5525,-4.8375,-18.7308,153.1125,5.5725,-14.1933,-80.1825,-2.655,15.8026,-231.6825,-3.0,-14.7499,14.3925,-232.9725,41.3457,37.9125,-309.5401,-0.9922,18.36,71.5575,24.684,-153.03,-234.555,9.6921,2.19,-4.53,-15.5848,8.9775,56.5725,-18.3436,12.795,-3.825,12.947,20.145,-4.5675,10.1035,-10.44,-2.025,-7.3205,23.8875,-1.74,0.5566,-31.515,-2.505,-73.205,61.8075,-1.515,-6.0742,15.5175,36.255,10.7448,-49.9725,15.5775,-8.8814,1.6125,-3.375,20.0618
1752754853.436739,-0.24145781993865967,1.0984952449798584,-0.12686455249786377,0,40.8525,-0.4575,-27.6848,-5.505,-2.085,31.2422,-24.2775,15.6075,32.9483,-17.535,-15.9,10.2487,-74.895,-4.245,-2.057,61.1025,-5.4375,-83.1028,78.7125,20.8725,17.0247,2.0175,-2.355,19.6746,-222.0825,-1.5,55.1881,72.2925,-285.7726,76.1937,-38.8875,-279.5401,-4.8642,-3.84,80.8575,59.532,-155.43,-235.755,1.9481,-8.61,72.42,15.3912,67.4775,58.9725,16.5044,69.195,-3.975,11.979,-37.755,-4.8675,2.8435,-34.74,2.925,-15.0645,-22.9125,0.36,1.5246,45.585,-2.505,19.723,-20.3925,-1.965,-5.5902,-3.6825,48.255,-20.2312,34.6275,15.5775,-4.5254,85.6125,-3.375,21.0298
1752754853.800821,-0.2471407651901245,1.1065778732299805,-0.1212228536605835,0,98.4525,-0.6075,40.0752,-15.105,-2.085,53.5062,122.7225,1.8075,16.9763,50.265,-21.9,-0.8833,77.505,-4.095,34.727,-15.9975,-5.4375,-50.6748,150.7125,-3.2775,-14.1933,-80.1825,-0.255,46.7786,-230.1825,72.9,78.4201,73.1925,-218.4225,-20.1223,-38.8875,-309.5401,33.8558,-2.64,71.8575,24.684,-155.43,-312.5551,72.6121,-5.01,74.07,-15.5848,-8.7225,56.5725,-33.8316,70.395,-3.975,11.979,-25.905,14.3325,2.3595,-34.74,-2.025,-15.0645,-26.5125,2.76,15.5606,-29.115,0.195,27.951,-20.9925,7.635,-6.0742,1.2675,17.055,-19.7472,14.8275,-3.6225,-8.1554,-10.0875,-3.375,-10.9142
1752754854.1639178,-0.231597900390625,1.1227699518203735,-0.13015496730804443,0,40.8525,-1.3575,-37.3648,139.695,-2.085,-37.7278,128.8725,-3.5925,-10.1277,-16.785,-12.6,-4.9973,-76.095,-1.995,-34.969,60.9525,-0.6375,-83.5868,150.7125,-4.0275,-14.1933,-60.8325,-2.655,16.7706,-221.7825,-3.9,-14.7499,5.6925,-232.9725,72.3217,-38.8875,-263.7901,-2.9282,15.36,-4.3425,-5.324,-78.48,-311.3551,54.2201,-8.61,5.22,-7.8408,-7.8225,56.5725,14.0844,5.745,-3.825,11.979,-37.305,-4.8675,2.3595,25.86,-1.275,-15.0645,-26.5125,8.76,2.0086,6.885,-2.505,5.203,-14.9925,-1.965,-4.1382,7.1175,36.255,-20.2312,25.9275,17.3775,6.6066,-5.5875,-2.175,-10.9142
1752754854.5269186,-0.2305217981338501,1.1007466316223145,-0.17899936437606812,0,-55.1475,8.2425,-37.1228,80.895,-0.285,-39.4218,-5.0775,16.2075,-13.0317,-2.385,-12.3,-5.2393,-76.095,0.405,-3.751,80.0025,13.7625,-83.3448,73.9125,-4.0275,-10.3213,-3.3825,6.945,15.8026,-231.6825,-3.9,51.5581,-4.8075,-232.9725,-20.6063,-38.8875,-309.5401,8.6878,5.76,85.9575,24.684,-78.63,-312.5551,21.3081,-8.46,72.27,0.3872,-8.7225,66.7725,12.6324,75.495,-3.825,12.463,-37.905,-4.8675,33.3355,-30.39,-2.025,0.4235,-26.5125,3.96,-61.8794,-27.915,9.495,19.723,51.1575,2.835,-4.8642,-1.2825,36.255,14.6168,-52.3725,-3.6225,2.7346,-9.1875,-3.225,20.3038
1752754854.8901672,-0.23162221908569336,1.1052559614181519,-0.20250296592712402,0,-45.2475,1.3425,-29.6208,141.495,0.315,-7.7198,122.1225,-0.8925,18.9123,52.665,-17.1,-4.7553,78.105,-4.095,-57.233,137.6025,-3.9375,-36.3968,153.8625,1.3725,-12.2573,-80.1825,-0.255,15.8026,-231.6825,72.9,47.2021,-4.8075,-223.3726,-11.8943,-38.8875,-309.5401,26.1118,24.96,9.4575,20.812,-145.23,-311.0551,21.3081,68.19,76.17,-77.5368,9.2775,57.9225,13.1164,-8.805,-3.975,-18.755,-36.705,-4.2675,68.1835,-25.14,-2.025,17.3635,-25.7625,0.36,31.0486,-31.365,19.095,-1.573,-19.7925,-1.815,-6.0742,1.1175,17.055,13.6488,-52.3725,-3.6225,-1.1374,-7.3875,-3.375,-1.9602
1752754855.2530115,-0.2319471836090088,1.103636384010315,-0.24133288860321045,0,-54.9975,-1.3575,-20.4248,138.645,-0.885,53.5062,119.7225,-3.4425,-6.2557,51.765,-21.0,2.9887,78.705,-4.095,34.727,139.4025,-0.6375,10.3092,73.9125,-4.0275,-9.8373,-79.7325,-2.505,15.8026,-210.6825,74.1,-5.0699,1.1925,-304.3726,72.3217,-38.7375,-304.7401,26.1118,72.96,72.4575,-6.292,-154.83,-311.3551,53.2521,-7.41,-2.13,-76.8108,-9.7725,-20.2275,-49.3196,-5.805,-3.975,-3.267,-37.755,-4.1175,-28.6165,22.86,-0.675,-6.8365,-26.5125,-1.44,0.0726,-29.715,-2.505,27.467,-20.9925,-1.965,58.2978,-3.6825,17.055,10.7448,-42.4725,-3.6225,-8.8814,-10.2375,-3.375,27.8058
1752754855.6169093,-0.2118757963180542,1.1306859254837036,-0.17735570669174194,0,-54.5475,3.4425,28.9432,139.095,-1.485,-39.4218,124.5225,1.8075,-13.0317,59.865,-21.9,7.1027,-74.595,-4.395,-65.945,137.6025,-5.2875,-82.6188,153.5625,-1.6275,1.2947,-78.9825,-2.655,46.7786,-154.4325,75.6,16.2261,-4.8075,-309.7726,-20.3643,-19.0875,-303.84,26.1118,8.16,72.4575,55.66,-145.83,-235.605,52.2841,75.69,-1.98,-46.5608,8.9775,61.3725,12.6324,-8.805,0.825,-15.125,-37.905,-0.0675,37.2075,-31.14,-1.725,-7.3205,-26.3625,-2.04,15.5606,-31.065,-2.505,-11.253,-20.9925,-1.665,-5.3482,-0.6825,17.055,10.7448,-52.3725,-3.6225,-1.1374,-10.3875,-2.175,4.5738
1752754855.98004,-0.23234152793884277,1.1088743209838867,-0.256439208984375,0,-52.4475,17.8425,-37.3648,7.695,-2.085,56.1682,120.9225,-3.4425,-13.9997,50.265,-23.7,-1.1253,78.855,-3.645,-34.001,137.6025,-5.4375,17.5692,150.7125,3.1725,-14.1933,-74.1825,6.945,46.7786,-154.8825,72.9,-14.5079,15.5925,-309.7726,72.3217,-38.8875,-309.5401,-4.8642,15.36,-3.1425,24.684,-152.43,-312.5551,56.3981,68.19,-4.53,-13.6488,-5.4225,61.8225,-49.3196,10.395,-3.975,-18.997,10.095,-4.8675,33.3355,-34.74,-2.025,-7.3205,31.6875,-2.04,2.0086,7.185,-2.505,-11.253,-20.9925,3.435,1.6698,44.9175,17.655,-20.2312,-52.3725,-3.6225,-8.8814,8.8125,-3.375,-9.7042
1752754856.3434463,-0.2254626750946045,1.095482349395752,-0.3068925440311432,0,-55.1475,-0.1575,-6.3888,-13.305,2.715,53.9902,-33.8775,-1.1925,-13.9997,55.065,-20.7,-19.0333,-76.095,-4.395,-3.993,-9.9975,-4.2375,3.0492,150.7125,-3.4275,-3.5453,-76.1325,-2.055,47.2626,-231.0825,72.9,55.4301,-4.8075,-304.3726,41.3457,-36.4875,-304.7401,2.8798,15.36,71.5575,-6.292,-153.03,-312.2551,52.2841,-7.41,72.27,-7.8408,-7.5225,-17.5275,-47.3836,-5.205,-1.575,-18.997,-37.905,-4.8675,-28.6165,-29.94,7.575,46.8875,-26.5125,-2.04,0.0726,-31.065,-1.155,-10.769,-20.9925,2.835,88.0638,-3.5325,26.655,41.7208,-52.3725,6.5775,-6.9454,-8.5875,-2.775,20.5458
1752754856.70774,-0.22999358177185059,1.1031012535095215,-0.2988317012786865,0,-54.8475,-1.3575,-37.3648,138.495,-2.085,-30.7098,130.6725,-1.1925,-13.5157,61.815,-14.1,-2.8193,-74.745,-4.395,-3.993,138.2025,-4.9875,10.3092,155.5125,-4.0275,-6.4493,-79.5825,0.645,31.7746,-231.0825,72.9,62.6901,71.9925,-308.2726,-20.6063,-37.5375,-309.09,-4.8642,0.96,75.4575,55.902,-116.88,-312.5551,-9.6679,15.39,73.17,-77.5368,8.9775,-10.1775,12.6324,-7.605,0.825,-18.997,-37.905,-2.4675,64.3115,-34.59,-2.025,48.5815,-26.5125,-0.84,32.0166,-31.515,4.845,23.595,-20.9925,-1.515,14.2538,-3.6825,17.055,41.7208,-27.1725,-0.6225,84.0466,-10.0875,-3.075,-8.9782
1752754857.0703049,-0.21055054664611816,1.106384515762329,-0.29381683468818665,0,-55.1475,-1.3575,-6.3888,143.595,-2.085,53.5062,119.7225,1.2075,16.9763,51.015,-24.9,-5.2393,-74.895,-4.095,-3.025,8.0025,-0.4875,9.3412,13.4625,-4.0275,-13.9513,-75.2325,-2.655,15.8026,-212.3325,-2.7,48.1701,14.5425,-309.7726,41.3457,-36.4875,-309.5401,-4.8642,6.36,-5.5425,24.684,-150.63,-312.4051,53.2521,-3.81,-4.23,-13.6488,8.9775,-20.2275,12.6324,-8.505,-3.975,-18.997,-37.905,-4.8675,-13.1285,-33.54,2.775,19.7835,-7.3125,7.56,0.0726,-30.915,-0.105,20.691,-18.5925,-1.965,-6.0742,-3.0825,19.455,41.9628,-51.1725,-0.6225,-8.8814,-0.4875,0.225,20.0618
1752754857.4339042,-0.20473575592041016,1.1106895208358765,-0.29173874855041504,0,-55.1475,-1.3575,2.3232,138.495,-1.485,-38.9378,119.7225,-1.1925,-12.7897,50.265,-16.95,-1.3673,-73.095,-2.745,11.495,147.2025,-4.8375,-21.6348,170.5125,-1.0275,16.7827,-78.8325,85.545,49.1986,-212.4825,77.7,18.1621,0.5925,-307.3726,41.8297,-28.6875,-309.5401,26.1118,34.56,71.2575,-5.808,-117.03,-312.5551,52.2841,42.39,-4.53,-76.8108,28.1775,-20.2275,18.4404,-6.405,-2.475,-18.997,-37.905,-4.8675,2.8435,-34.44,-2.025,-13.1285,-26.5125,-384.84,1.0406,-30.915,-2.505,19.723,-20.6925,-1.965,26.8378,-3.6825,17.055,-20.2312,-51.7725,1.1775,-8.8814,23.2125,-3.375,21.2718
1752754857.796868,-0.21243572235107422,1.10250723361969,-0.3231615424156189,0,-54.9975,1.0425,-37.3648,-10.305,307.515,54.4742,-33.8775,1.2075,16.9763,51.465,-24.9,-3.7873,3.405,-4.395,-2.541,12.8025,-3.0375,9.5832,150.7125,-3.8775,-13.2253,-60.6825,-2.505,46.7786,-231.6825,-3.9,-14.7499,-0.0075,-309.7726,58.2857,-19.6875,-290.34,-4.8642,34.86,-5.5425,-6.292,-145.23,-311.2051,-9.6679,-7.26,-4.53,-14.6168,28.4775,-20.2275,-18.3436,13.095,-3.375,13.915,24.495,5.3325,-28.6165,22.86,-2.025,-15.0645,41.8875,7.86,3.9446,16.485,-2.505,-3.509,-20.9925,-1.965,26.8378,63.5175,23.055,10.7448,-33.1725,-3.3225,-5.0094,8.8125,-3.375,20.0618
1752754858.1603715,-0.20601701736450195,1.0939931869506836,-0.3427000343799591,0,55.2525,-0.7575,-6.1468,-14.505,-0.885,-27.8058,-33.7275,-3.2925,22.7843,-7.335,-5.4,-32.3433,-76.095,0.405,-3.509,-5.3475,-5.4375,-19.6988,7.6125,-4.0275,-11.2893,-78.3825,-2.655,17.9806,-231.6825,0.9,-14.7499,16.7925,-309.7726,41.5877,-19.3875,-309.5401,-4.3802,15.66,14.2575,59.532,-155.43,-235.605,52.5261,-8.61,66.57,-15.1008,-9.3225,-20.2275,-26.0876,69.195,-3.975,11.979,-37.905,7.1325,4.2955,-34.74,-2.025,24.6235,-26.5125,6.36,0.3146,-31.365,-2.505,19.723,-11.3925,-1.965,28.7738,5.9175,17.805,74.6328,-41.5725,-1.2225,-8.8814,-10.3875,-0.975,-9.4622
1752754858.523955,-0.20899665355682373,1.0848562717437744,-0.3469945788383484,0,-55.1475,-1.2075,25.0712,138.495,-2.085,-37.4858,119.7225,-3.5925,1.7303,51.465,-24.3,-28.2293,-75.795,-1.995,3.751,137.7525,4.1625,9.3412,150.7125,-3.8775,-14.1933,-79.8825,-2.655,47.7466,-212.3325,1.5,-7.0059,23.9925,-308.5726,41.3457,-38.8875,-308.94,10.6238,25.71,73.6575,24.684,-116.28,-302.9551,83.2601,30.39,72.57,31.8472,-10.2225,-20.2275,16.5044,0.795,-3.975,-17.061,-37.305,-4.8675,-27.8905,-34.74,-2.025,77.8635,-26.2125,-1.74,0.3146,-31.515,-2.505,19.723,-20.9925,-1.965,56.8458,2.3175,17.655,10.7448,-46.9725,-1.2225,-8.8814,-5.5875,-3.225,-3.1702
1752754858.8872905,-0.199188232421875,1.0990524291992188,-0.34575074911117554,0,-54.2475,4.0425,-6.3888,142.095,0.315,-38.2118,124.5225,-2.3925,-6.0137,50.415,-25.5,-28.4713,-76.095,-2.895,26.983,32.3025,-5.4375,-20.1828,37.9125,-4.0275,-14.1933,-69.3825,-2.655,31.2906,-190.8825,26.1,-14.7499,43.3425,-300.1726,72.3217,-33.6375,-298.7401,-3.8962,34.56,4.0575,-6.292,-102.63,-232.1551,83.5021,10.59,72.87,-14.6168,9.5775,-13.9275,-45.4476,-8.805,-3.975,-18.513,-32.805,4.7325,-20.8725,-34.44,1.575,78.1055,-2.3625,0.36,7.8166,6.885,2.295,-11.253,-20.9925,2.835,1.6698,-2.3325,22.155,-4.7432,7.6275,-3.6225,-8.8814,-10.3875,-0.975,-8.7362
1752754859.2504969,-0.18742012977600098,1.0953474044799805,-0.35257816314697266,0,-55.1475,-1.3575,-6.3888,20.895,1.515,22.5302,-33.8775,-3.5925,9.7163,17.265,-19.2,-36.2153,0.705,10.005,3.751,-15.9975,-3.0375,-12.6808,152.0625,-4.0275,-14.1933,-58.2825,-2.655,46.7786,-212.1825,-3.9,-12.8139,5.0925,-289.6726,41.8297,-38.8875,-306.84,3.8478,16.56,-5.5425,-5.324,-134.73,-220.455,71.6441,-3.81,-3.93,-15.5848,-0.6225,-17.8275,-18.3436,-8.205,2.025,-18.997,-28.155,-4.5675,33.8195,-33.54,-2.025,16.8795,-26.3625,12.66,3.9446,-31.515,10.845,22.869,-20.9925,-1.665,1.6698,34.7175,17.055,-19.2632,-52.3725,5.9775,-5.0094,-10.3875,2.625,20.0618
