timestamp,patch1_area_id,patch2_area_id,patch1_inference_enabled,patch2_inference_enabled,tracker1_pos_x,tracker1_pos_y,tracker1_pos_z,tracker1_rot_roll,tracker1_rot_pitch,tracker1_rot_yaw,tracker1_rot_quat_x,tracker1_rot_quat_y,tracker1_rot_quat_z,tracker1_rot_quat_w,tracker2_pos_x,tracker2_pos_y,tracker2_pos_z,tracker2_rot_roll,tracker2_rot_pitch,tracker2_rot_yaw,tracker2_rot_quat_x,tracker2_rot_quat_y,tracker2_rot_quat_z,tracker2_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754656784.0889323,7.0,8.0,1.0,1.0,0.15071135759353638,1.0117579698562622,-0.08932144939899445,-88.203819636619,56.93188309156976,-178.02838271346297,-0.33169745456082983,-0.6175965654871342,0.625484424338335,-0.3425206788012583,-0.0023720264434814453,1.0103724002838135,-0.09176011383533478,-87.20233590873296,73.72746923300842,-178.1180649286039,-0.42531272446705937,-0.5588119042419649,0.5725005635089319,-0.4231800125112867,-186.2,-41.8,-50.71,-192.6,69.4,-53.62,-332.0,0.8,87.53,-241.4,137.8,706.4,-153.0,34.0,-42.64,-177.2,51.6,-64.28,-262.0,94.8,-4.52,-73.6,227.4,183.14,-134.2,9.6,-38.11,-149.6,50.6,-49.74,-229.8,2.0,-32.62,-213.4,-63.0,217.38,-99.6,0.4,-53.62,-148.0,22.8,-48.45,-274.6,72.2,7.43,-271.8,122.4,470.93,-157.2,10.0,-43.28,-149.8,64.6,-91.41,-201.8,102.2,-8.08,-196.6,216.4,114.99,-100.4,31.8,-52.0,-113.2,25.2,-50.71,-95.6,67.0,-65.89,-73.6,150.2,-44.57
1754656789.1778948,7.0,8.0,1.0,1.0,0.15042203664779663,1.011759638786316,-0.08923764526844025,-88.12956841833078,56.94864441659498,-177.94040957068344,-0.3315386499710691,-0.6173989564750884,0.6255697850821952,-0.3428745971776774,-0.0023850202560424805,1.01043701171875,-0.09177877008914948,-86.90226714650599,73.75514060631306,-177.81325794939735,-0.4250775801672783,-0.5583461582018189,0.5727295041069044,-0.4237208946340004,-185.8,-41.6,-50.71,-193.2,70.0,-53.3,-332.4,0.6,88.18,-241.2,137.6,707.05,-153.0,34.4,-42.96,-176.8,51.4,-64.28,-262.4,94.6,-4.85,-73.6,227.6,183.79,-134.2,9.2,-39.08,-149.6,50.2,-50.39,-229.6,1.8,-32.62,-213.4,-63.6,216.73,-99.4,0.4,-53.3,-147.8,22.8,-48.13,-274.8,71.8,7.43,-272.4,122.2,471.26,-156.8,9.6,-43.28,-149.2,64.8,-90.76,-201.6,102.0,-8.72,-197.2,216.6,115.63,-100.2,31.8,-52.65,-113.2,25.2,-50.71,-95.8,66.8,-66.22,-73.8,149.8,-44.57
1754656794.2488072,7.0,8.0,1.0,1.0,0.15044528245925903,1.0116032361984253,-0.08913086354732513,-88.11761989441887,56.94883638964385,-177.93240101057026,-0.33153231454867044,-0.6173563590268151,0.6256095942050722,-0.3428847772902725,-0.002556741237640381,1.0105760097503662,-0.09158782660961151,-86.99740668974935,73.76169704801907,-177.89526786586822,-0.42515909828640536,-0.5584943701498213,0.5725436029825445,-0.4236950621171215,-186.4,-41.6,-50.71,-193.0,70.2,-53.3,-332.0,1.0,87.86,-242.0,137.4,706.72,-153.2,34.6,-42.31,-176.6,51.4,-64.92,-262.2,94.6,-4.85,-73.8,227.8,184.43,-134.2,9.4,-38.76,-149.6,51.0,-49.74,-229.8,1.8,-31.98,-213.4,-62.8,216.73,-99.6,0.4,-53.3,-147.4,23.2,-48.77,-275.0,71.8,6.46,-272.2,122.4,471.26,-157.0,10.0,-43.28,-149.8,65.0,-91.73,-201.6,101.8,-9.04,-197.0,216.4,115.96,-100.2,31.6,-51.68,-113.2,25.6,-50.07,-96.2,66.4,-66.86,-74.0,149.8,-44.57
1754656799.3228607,7.0,8.0,1.0,1.0,0.15046578645706177,1.0116908550262451,-0.08919711410999298,-88.16050967479077,56.932284376328205,-177.96448210348476,-0.3314848044723458,-0.6175439550976689,0.6255255256924273,-0.34274629502346643,-0.002223193645477295,1.0102170705795288,-0.09167806804180145,-86.95719049102017,73.75283983468331,-177.8779717390642,-0.4251780565642688,-0.5583886640359473,0.5727100841330424,-0.42359035800586786,-185.6,-41.4,-50.71,-193.0,70.6,-53.94,-332.2,1.4,87.21,-241.6,137.8,707.37,-153.2,34.6,-43.28,-176.8,51.4,-64.6,-262.2,94.6,-4.2,-73.8,228.0,184.43,-134.2,9.4,-38.44,-149.4,50.6,-49.74,-229.8,1.6,-32.3,-213.4,-63.6,217.06,-99.4,0.4,-53.62,-147.8,22.8,-48.77,-274.8,71.8,7.11,-271.8,122.4,471.58,-157.2,10.0,-42.96,-150.0,65.0,-91.09,-201.8,102.4,-9.04,-197.0,217.4,115.63,-100.2,31.6,-52.33,-113.0,25.0,-50.07,-95.8,67.2,-67.18,-73.6,149.8,-44.57
1754656804.3989396,7.0,8.0,1.0,1.0,0.15050053596496582,1.0117744207382202,-0.08916480839252472,-88.1623937900618,56.93541704952875,-177.9492581101044,-0.331414534110359,-0.6175894939478577,0.6254601717007049,-0.3428513723857727,-0.0021880269050598145,1.0104845762252808,-0.09168700873851776,-86.9226727758837,73.73756594179892,-177.84872923646515,-0.42508475645592725,-0.5583781868115332,0.5728295911197001,-0.4235361984673142,-185.8,-41.8,-50.71,-193.0,69.8,-53.3,-332.0,1.2,87.21,-241.8,137.8,706.72,-153.2,34.2,-43.28,-176.8,52.2,-64.92,-261.8,94.6,-4.85,-73.8,227.6,183.46,-134.2,9.2,-38.44,-149.6,50.8,-49.74,-229.6,1.6,-31.98,-213.4,-63.8,216.41,-99.6,0.6,-53.94,-147.0,23.0,-48.45,-274.6,71.8,7.43,-272.2,122.6,471.9,-157.4,9.8,-43.61,-149.8,65.2,-91.09,-201.8,102.2,-9.04,-197.2,217.0,115.31,-100.4,31.4,-52.0,-113.0,25.2,-50.39,-96.0,67.0,-65.57,-73.8,149.4,-45.22
1754656809.475969,7.0,8.0,1.0,1.0,0.15041512250900269,1.011765480041504,-0.08921383321285248,-88.09545943008109,56.93791547671743,-177.91079003337865,-0.33142142713793543,-0.6173283811708983,0.625698027212469,-0.34288098641273235,-0.0020678043365478516,1.0100862979888916,-0.0917963832616806,-86.79466416280269,73.74171744091696,-177.69973488706492,-0.4248534250079525,-0.5582762740195494,0.572886236242393,-0.423825916131538,-185.8,-41.8,-50.71,-193.2,69.8,-54.59,-332.2,1.0,87.21,-241.6,137.6,707.69,-153.0,34.4,-43.28,-176.0,51.2,-64.6,-262.4,94.8,-4.85,-73.8,227.4,183.46,-134.0,9.2,-38.76,-149.8,50.8,-49.74,-229.8,1.8,-32.3,-213.2,-63.4,216.41,-99.6,0.4,-54.26,-147.6,23.0,-48.77,-274.8,71.6,7.43,-272.0,122.4,471.58,-157.2,10.0,-43.28,-149.6,64.6,-91.41,-201.4,101.8,-8.4,-197.0,216.8,115.63,-100.2,31.4,-52.33,-112.8,25.6,-50.39,-95.6,67.0,-66.22,-73.4,149.6,-44.57
1754656817.1713781,7.0,9.0,1.0,1.0,0.15058881044387817,1.011880874633789,-0.08925549685955048,-88.17846525622187,56.94975649877506,-178.09523349148586,-0.3322327277098902,-0.617214418118902,0.6257657301942164,-0.3421767584304718,-0.16873836517333984,1.0131747722625732,-0.08391411602497101,-81.76182536533493,83.68778564920369,-172.6626469520435,-0.4721460714067794,-0.5188458697359251,0.5341552797665603,-0.47175742090385,-186.0,-41.8,-50.71,-193.2,70.2,-53.94,-332.0,0.8,87.86,-242.2,137.6,707.69,-153.8,34.2,-42.96,-177.0,51.4,-64.6,-261.6,94.8,-4.85,-73.8,227.6,183.46,-133.6,9.0,-38.11,-149.8,51.2,-49.42,-229.6,1.8,-32.62,-214.2,-63.8,216.73,-99.6,0.2,-53.94,-147.8,23.0,-48.77,-274.8,72.0,7.75,-272.0,122.8,472.23,-157.2,10.0,-43.28,-149.8,64.6,-90.76,-201.4,101.8,-8.08,-197.0,217.4,115.96,-100.4,31.8,-52.0,-113.0,23.4,-56.2,-107.0,51.2,45.54,-111.6,-132.4,99.48
1754656819.6438246,7.0,9.0,1.0,1.0,0.13958430290222168,1.0111171007156372,-0.08481802046298981,-88.53495009675748,51.12523778341697,-178.46808264687306,-0.3005451888167324,-0.633758106656497,0.6419100653872366,-0.3097977474744809,-0.16891014575958252,1.0134942531585693,-0.08386103808879852,-80.62651421807097,83.67432142216138,-171.5608553189262,-0.4717669347535314,-0.5181346072221938,0.5348176141459321,-0.4721678926603761,-180.6,-38.0,-46.19,-182.0,79.4,-47.8,-317.8,25.2,95.61,-233.0,176.4,708.66,-144.4,37.4,-37.79,-154.6,64.6,-58.79,-217.8,141.0,-6.78,-42.6,340.6,153.1,-122.6,9.4,-33.27,-111.6,59.2,-44.25,-112.2,52.6,-75.26,-121.8,153.4,-31.98,-89.0,-4.8,-50.07,-105.4,12.2,-48.13,-116.0,39.0,-77.52,-102.8,64.4,-66.22,-152.6,1.0,-41.99,-132.8,34.6,-92.7,-136.2,-4.6,-44.9,-130.2,-70.0,-50.71,-104.4,22.8,-53.62,-129.8,-6.2,-51.03,-149.6,-57.0,-39.08,-123.2,-158.0,92.7
1754656824.7229068,7.0,9.0,1.0,1.0,0.14108842611312866,1.0097976922988892,-0.08534137904644012,-88.62206318753746,51.10763765014134,-178.5407331985908,-0.30061189028252727,-0.6341003938354062,0.6416731650934548,-0.30952319710020415,-0.16889965534210205,1.0134068727493286,-0.08380304276943207,-80.69068358603458,83.65783313349576,-171.62141769413057,-0.4716903244216311,-0.5182407388781917,0.5348550029550708,-0.47208553251347585,-182.4,-39.8,-46.84,-190.4,72.8,-44.9,-338.0,-15.2,125.97,-188.2,27.2,767.45,-147.6,37.0,-37.79,-166.6,64.8,-55.23,-252.6,153.4,26.81,-26.2,377.8,276.49,-124.8,10.0,-33.59,-118.8,62.8,-45.22,-126.0,69.8,-67.83,-120.0,187.2,-11.63,-90.0,-3.4,-50.71,-108.8,15.6,-49.1,-120.0,47.4,-76.55,-100.2,64.2,-68.15,-153.2,1.2,-41.99,-132.6,34.6,-92.7,-136.0,-5.0,-44.25,-130.0,-70.2,-50.39,-104.4,23.0,-53.62,-130.4,-6.2,-51.36,-149.4,-58.2,-39.08,-123.6,-158.2,91.09
1754656829.7890003,7.0,9.0,1.0,1.0,0.14151537418365479,1.0092260837554932,-0.08554501831531525,-88.62526182792288,51.08661007446374,-178.50033463929054,-0.3002605195156003,-0.63427798810092,0.6416044346753809,-0.3096428927317229,-0.16881603002548218,1.013546109199524,-0.08378057181835175,-80.55922278280079,83.65382999646391,-171.49174822572516,-0.47162463882167854,-0.5181743895935609,0.5349342288515212,-0.4721342589523011,-183.2,-39.6,-46.84,-190.2,72.8,-44.9,-338.0,-14.6,125.97,-188.0,27.4,766.8,-147.8,37.0,-37.79,-166.4,65.0,-56.2,-253.0,153.6,27.46,-26.4,377.8,276.81,-125.4,10.0,-33.92,-119.0,62.6,-44.9,-125.8,70.4,-67.51,-121.0,187.6,-11.95,-90.2,-3.8,-50.07,-109.0,15.4,-49.42,-119.8,47.6,-76.55,-100.4,64.2,-68.8,-153.4,1.2,-41.99,-133.0,35.0,-92.38,-136.0,-5.2,-45.87,-130.2,-70.2,-51.36,-104.6,23.4,-53.62,-130.6,-6.2,-51.03,-149.4,-58.2,-38.76,-122.8,-158.2,92.06
1754656834.872691,7.0,9.0,1.0,1.0,0.14136821031570435,1.0093660354614258,-0.08553139865398407,-88.60975248308158,51.063305727551274,-178.52653682405824,-0.30031532897573193,-0.6341819979369843,0.6418254227153066,-0.3093281792080976,-0.16900092363357544,1.0136381387710571,-0.08378694951534271,-80.7483068228022,83.65088579165551,-171.69178044050784,-0.4717349584306049,-0.518243670654188,0.5349171031925987,-0.47196738162138885,-182.6,-39.8,-46.84,-190.0,73.0,-44.25,-338.2,-14.8,125.32,-188.0,27.2,767.13,-147.6,36.8,-38.11,-166.2,64.6,-55.23,-253.2,154.0,27.46,-26.2,377.8,276.81,-125.4,10.2,-33.27,-118.8,63.2,-45.22,-126.0,69.8,-67.51,-120.6,187.6,-11.63,-90.0,-3.2,-50.71,-108.8,14.8,-49.74,-119.6,47.6,-76.55,-100.0,64.4,-68.15,-153.6,1.4,-42.31,-132.2,34.4,-92.38,-136.2,-5.0,-44.9,-130.2,-69.6,-50.71,-104.2,22.8,-53.94,-130.2,-6.8,-51.03,-149.6,-57.8,-38.76,-123.2,-158.0,92.06
1754656839.9469972,7.0,9.0,1.0,1.0,0.14142221212387085,1.0093746185302734,-0.08547066152095795,-88.60946144007751,51.090056358564176,-178.56242571314266,-0.30066633411760185,-0.6340178744650267,0.6418500337313139,-0.3092725758819465,-0.16886770725250244,1.0135997533798218,-0.08374489843845367,-80.30652866409918,83.67075092000691,-171.23344538152665,-0.4715868158090855,-0.5180007300157209,0.5349318606457344,-0.4723652381998209,-182.4,-39.8,-46.84,-190.2,72.8,-44.9,-338.2,-15.2,125.97,-187.8,27.2,767.77,-148.2,36.6,-38.11,-166.4,64.8,-54.91,-252.6,153.4,27.46,-26.8,378.0,276.49,-125.0,10.6,-33.92,-118.8,62.8,-44.9,-125.8,70.2,-67.51,-120.4,187.8,-11.63,-90.0,-3.6,-50.39,-108.6,15.0,-48.77,-119.8,47.4,-77.2,-100.2,63.8,-68.48,-153.2,1.0,-42.31,-132.6,35.4,-92.06,-136.2,-5.2,-44.9,-130.0,-69.8,-51.03,-104.4,22.6,-53.94,-130.0,-6.6,-51.68,-149.8,-57.4,-38.44,-123.4,-158.4,91.41
1754656845.0268428,7.0,9.0,1.0,1.0,0.1415090560913086,1.0092250108718872,-0.08558391034603119,-88.62320246517353,51.06381507228341,-178.54522583726845,-0.3003853448598031,-0.6342070380922,0.6418000347748368,-0.3092615207417832,-0.16869723796844482,1.0134294033050537,-0.08402563631534576,-79.9564909110634,83.6482706840896,-170.8945793704004,-0.47138009214242993,-0.5178357650080068,0.5352241232042908,-0.47242133676040765,-182.6,-39.6,-46.19,-189.6,72.8,-44.25,-338.0,-15.2,125.32,-188.2,27.2,767.13,-147.6,37.0,-38.11,-165.4,65.0,-55.56,-252.8,153.2,27.46,-26.4,377.8,276.49,-125.2,10.2,-34.24,-119.2,62.8,-44.9,-126.0,70.2,-67.51,-120.4,187.8,-12.27,-90.4,-3.6,-50.07,-108.6,15.2,-48.77,-119.8,47.2,-76.55,-100.4,64.2,-68.8,-153.2,1.4,-42.31,-132.4,34.8,-92.38,-136.2,-4.8,-45.54,-130.0,-70.0,-50.71,-104.6,22.8,-53.94,-130.2,-6.4,-51.03,-149.4,-57.8,-38.76,-123.4,-158.4,92.38
1754656850.1018174,7.0,9.0,1.0,1.0,0.14147502183914185,1.0092196464538574,-0.08548535406589508,-88.60607856353612,51.08901901803038,-178.51689952351254,-0.3004176777152484,-0.6341209942217577,0.6417486884515837,-0.30951303555967313,-0.16889041662216187,1.0134544372558594,-0.08375872671604156,-80.39711054178392,83.65238753946929,-171.29206979382744,-0.4713822326079485,-0.5182441653990711,0.5348512509580897,-0.47239371603522207,-182.8,-39.8,-46.84,-190.2,72.8,-44.25,-338.4,-15.2,125.65,-187.6,27.0,766.8,-148.0,37.2,-38.44,-166.0,64.8,-54.91,-252.6,153.6,27.13,-25.8,378.0,276.17,-125.4,10.2,-33.92,-118.8,63.0,-44.9,-126.0,69.8,-67.83,-120.6,187.8,-11.63,-90.2,-3.4,-50.39,-108.6,15.4,-49.1,-120.0,46.8,-76.23,-100.6,64.4,-68.15,-153.6,1.0,-41.67,-132.8,34.4,-91.73,-136.2,-5.0,-44.9,-130.0,-69.6,-51.03,-104.6,23.0,-54.26,-130.2,-6.4,-51.36,-150.0,-57.4,-38.76,-123.4,-158.0,91.73
1754656855.177444,7.0,9.0,1.0,1.0,0.14169609546661377,1.0090347528457642,-0.08555065095424652,-88.59652118113713,51.072138727661155,-178.508235596059,-0.300299829358114,-0.6341332796214317,0.6418248447425794,-0.3094442497035482,-0.16878950595855713,1.0133590698242188,-0.08376209437847137,-80.40164859710762,83.652769015755,-171.28616635239123,-0.47133883990550796,-0.5182883322255956,0.534804580166874,-0.472441375857169,-182.8,-39.6,-46.19,-190.4,72.8,-44.25,-338.2,-15.4,125.32,-188.0,27.4,767.13,-147.4,36.6,-38.44,-166.2,64.8,-55.23,-253.0,153.8,27.46,-25.8,377.8,277.13,-125.2,9.8,-34.24,-119.0,63.0,-44.9,-126.2,69.8,-67.18,-120.2,188.2,-11.31,-90.2,-3.6,-50.07,-108.4,15.4,-48.13,-119.8,47.4,-77.2,-100.4,64.2,-68.15,-153.2,1.2,-42.31,-132.6,34.6,-92.7,-136.2,-4.8,-44.9,-129.6,-70.2,-50.39,-104.4,22.8,-53.62,-130.2,-6.0,-51.36,-149.6,-57.4,-38.76,-123.6,-158.6,92.38
1754656860.2634044,7.0,9.0,1.0,1.0,0.1416330337524414,1.0091910362243652,-0.08553756773471832,-88.56499880280516,51.07938025345517,-178.4627015085156,-0.30017407818805214,-0.6340575251591912,0.641856240250961,-0.3096562701539479,-0.1690654754638672,1.0138710737228394,-0.08393602073192596,-81.21032787459609,83.64986613799103,-172.10593780935224,-0.47170069068733206,-0.5186982300173403,0.5345372148998891,-0.4719326945174646,-182.8,-39.8,-46.84,-190.6,72.6,-45.54,-338.0,-15.2,125.65,-188.2,27.6,767.13,-147.4,37.0,-38.11,-166.0,64.4,-55.88,-253.0,153.6,27.46,-26.2,377.8,276.49,-125.0,10.4,-34.24,-118.8,63.0,-44.9,-125.8,70.2,-67.51,-120.8,187.4,-12.27,-89.6,-4.0,-50.39,-109.0,15.6,-49.1,-119.8,47.0,-76.23,-100.2,64.4,-68.15,-153.2,1.4,-42.64,-132.6,34.8,-92.7,-136.2,-5.2,-44.9,-129.8,-70.0,-50.71,-104.4,23.0,-53.62,-130.6,-6.6,-50.71,-149.6,-57.6,-38.76,-123.2,-158.0,92.06
1754656869.7348595,8.0,9.0,1.0,1.0,-0.006113171577453613,1.009722352027893,-0.09201924502849579,-87.6385948640877,52.78046586437749,-178.18830172988066,-0.3108605627102475,-0.6252236045034711,0.6413887362609755,-0.3179332331659634,-0.1659458875656128,1.007559061050415,-0.08829580247402191,-69.91719850535448,80.16935155165311,-158.51254626888962,-0.4367610153126982,-0.5290805390821598,0.5472739344115108,-0.4793795526710932,-182.8,-39.8,-46.51,-190.6,72.4,-44.9,-338.4,-15.4,125.97,-187.8,27.0,767.45,-147.4,36.8,-38.44,-166.0,65.0,-55.56,-252.6,153.2,27.46,-26.2,378.2,277.13,-125.2,10.4,-34.24,-118.8,62.6,-44.57,-125.6,69.8,-67.51,-120.4,187.4,-11.63,-90.2,-3.6,-50.71,-109.0,15.4,-49.42,-120.0,47.2,-76.87,-100.4,64.0,-67.51,-153.2,1.4,-41.99,-132.8,35.2,-91.73,-134.6,-4.0,-49.1,-141.0,39.8,56.2,-107.4,26.4,-61.37,-151.6,6.8,-59.11,-201.2,-0.2,-34.88,-144.6,-27.0,120.8
1754656870.4095452,8.0,9.0,1.0,1.0,-0.006091654300689697,1.0098071098327637,-0.09205637872219086,-87.66165620060431,52.79040098388786,-178.18875131782875,-0.310855471199631,-0.625325645663491,0.6412355095096831,-0.3180466236512355,-0.16536515951156616,1.0099897384643555,-0.0866149514913559,-79.3011267706101,78.53938002096032,-169.57033335101033,-0.4404390589850239,-0.5362553741956404,0.556898454717806,-0.45640724592631243,-164.4,-45.6,-42.96,-120.4,55.4,-51.36,-90.2,-34.2,-49.42,-95.4,-18.6,-42.31,-138.4,22.8,-36.18,-129.2,17.4,-62.66,-150.4,-44.0,-51.36,-47.2,-120.8,-35.21,-130.0,-4.8,-34.56,-140.4,13.0,-42.64,-227.2,-104.0,-14.54,-208.0,-277.2,252.91,-107.6,-12.0,-50.07,-169.8,-7.8,-42.96,-342.2,2.4,45.87,-313.2,-11.0,670.55,-170.8,3.6,-47.8,-195.0,51.0,-83.98,-295.2,63.0,39.41,-251.2,175.4,229.65,-113.6,28.4,-59.76,-158.0,11.2,-57.17,-205.6,5.0,-34.56,-157.4,-27.2,129.2
1754656875.4938023,8.0,9.0,1.0,1.0,-0.006115078926086426,1.0098341703414917,-0.09199999272823334,-87.67370446660006,52.816549016285215,-178.27524594835876,-0.3114424658861691,-0.6250902357514109,0.6413343506734043,-0.31773569611955876,-0.16927576065063477,1.0150179862976074,-0.08514891564846039,-85.59374447644511,78.48661166703846,-176.61073098469367,-0.44842845118653674,-0.5396708236153578,0.5553190592474758,-0.4464168106394748,-164.0,-45.4,-41.67,-120.4,55.2,-51.68,-90.6,-34.0,-50.07,-95.0,-19.0,-42.96,-137.8,23.0,-36.18,-129.4,17.6,-62.34,-150.0,-44.6,-51.68,-46.8,-120.6,-35.53,-129.8,-4.6,-34.24,-140.2,13.6,-42.96,-227.2,-104.0,-14.86,-207.4,-277.4,250.97,-104.6,-11.0,-53.62,-163.4,-5.4,-45.22,-333.0,11.2,45.22,-307.8,8.4,666.35,-168.8,1.6,-47.16,-181.0,46.6,-93.99,-269.8,66.0,15.18,-238.4,185.0,224.49,-115.2,28.6,-58.46,-158.0,10.4,-57.17,-202.2,3.6,-36.18,-151.4,-25.2,122.42
1754656880.5727427,8.0,9.0,1.0,1.0,-0.006378293037414551,1.010031819343567,-0.09198175370693207,-87.64300573983523,52.775882048262744,-178.20154202024162,-0.31089451992786066,-0.6252242597547197,0.6414146143719849,-0.31784647400409083,-0.16957944631576538,1.0156521797180176,-0.08515141904354095,-86.35896267954901,78.48946551246082,-177.3421025627252,-0.4489106039474129,-0.5405025998787522,0.5545481266208356,-0.44588394902224116,-164.0,-45.6,-42.64,-120.6,55.8,-52.0,-90.8,-34.0,-49.42,-95.2,-18.6,-42.64,-138.2,23.0,-35.85,-129.6,17.8,-62.34,-149.6,-44.0,-51.36,-47.4,-120.6,-35.85,-129.6,-4.4,-34.88,-140.2,13.6,-42.31,-227.0,-104.2,-14.86,-207.6,-278.0,251.29,-104.2,-11.6,-53.62,-163.2,-5.4,-46.19,-333.0,10.6,45.22,-308.2,8.2,666.35,-168.8,1.0,-47.16,-181.4,46.2,-93.99,-270.2,65.8,14.86,-238.6,185.2,224.49,-115.4,28.4,-59.43,-157.6,11.0,-57.49,-202.0,3.6,-36.18,-151.0,-25.6,123.06
1754656885.6421156,8.0,9.0,1.0,1.0,-0.00641101598739624,1.0098918676376343,-0.09194605052471161,-87.70887694334829,52.789342328002476,-178.29022035282884,-0.31127220208768513,-0.6253171957280788,0.6412622851705175,-0.3176013178249257,-0.16960376501083374,1.0156172513961792,-0.08512292802333832,-86.26256662323418,78.49476198945185,-177.2800116029081,-0.449019444012451,-0.5402599109479068,0.554739202520987,-0.4458307995463617,-164.4,-45.6,-42.31,-120.4,56.2,-51.68,-90.8,-34.2,-49.74,-95.2,-18.8,-42.31,-138.4,22.6,-36.18,-129.0,17.4,-62.34,-150.0,-43.8,-52.0,-46.8,-120.6,-34.88,-129.6,-4.0,-34.88,-140.6,13.4,-43.28,-227.0,-104.2,-14.86,-207.4,-277.8,251.62,-103.8,-11.4,-54.26,-163.4,-5.2,-45.87,-332.4,10.8,45.54,-308.0,8.2,666.67,-168.4,1.4,-47.8,-181.0,46.4,-94.32,-270.0,65.6,15.18,-238.4,185.0,224.49,-114.6,28.6,-59.76,-157.6,10.6,-56.85,-202.4,4.0,-35.85,-151.2,-25.8,122.74
1754656890.7170532,8.0,9.0,1.0,1.0,-0.006346166133880615,1.0099982023239136,-0.09189902245998383,-87.58676463629867,52.78111337274144,-178.13315855178047,-0.3107072491536435,-0.6250813288672511,0.6415166061945623,-0.31810480983343825,-0.16974276304244995,1.0158520936965942,-0.08516649901866913,-86.67960636789255,78.4791053148763,-177.69893678420195,-0.4492952553731197,-0.5406937773769606,0.554465787905098,-0.4453668085830412,-164.4,-45.4,-42.64,-120.8,55.8,-52.0,-90.4,-34.0,-50.07,-95.2,-19.0,-42.31,-138.2,23.0,-36.18,-129.6,17.4,-62.34,-150.0,-44.0,-52.33,-46.8,-120.6,-35.53,-129.4,-4.2,-33.92,-140.6,13.2,-42.64,-227.2,-104.2,-14.86,-207.6,-277.6,251.29,-104.2,-11.6,-54.59,-163.4,-5.4,-45.87,-332.8,11.2,45.22,-308.4,8.4,666.67,-168.6,1.4,-47.48,-181.0,46.2,-94.96,-269.8,65.8,14.54,-239.0,185.4,224.49,-115.6,28.6,-59.76,-157.2,10.6,-56.85,-202.0,3.4,-36.5,-150.6,-25.8,122.74
1754656895.8033993,8.0,9.0,1.0,1.0,-0.006209075450897217,1.0098941326141357,-0.0919250100851059,-87.65967070943158,52.76274164015453,-178.1951731582354,-0.3107388745473908,-0.6253689341171567,0.6413439065665796,-0.3178567980341467,-0.1696299910545349,1.0157959461212158,-0.08539877831935883,-86.73521182234148,78.47034014866081,-177.78658298199198,-0.44944901452555264,-0.5406515178851381,0.5545799464232481,-0.4451207477338079,-164.2,-45.6,-42.96,-120.6,56.2,-52.0,-90.6,-34.4,-49.74,-95.4,-18.6,-41.67,-138.0,22.8,-36.18,-129.4,17.4,-62.99,-150.2,-44.2,-52.0,-47.6,-120.6,-35.85,-129.6,-4.4,-35.21,-141.0,13.8,-42.64,-227.2,-104.2,-14.21,-207.6,-277.8,251.29,-104.2,-11.8,-54.26,-163.6,-5.2,-45.54,-332.8,10.8,45.54,-307.8,8.8,666.35,-168.4,1.2,-47.16,-180.6,45.6,-93.35,-269.8,65.8,14.86,-238.6,185.4,224.81,-115.6,27.8,-59.43,-157.6,10.4,-58.14,-202.0,3.6,-36.18,-151.2,-25.4,122.74
